,iso2_code,language,year_quarter,unique_id,num_pushers,language_type,year,quarter,gpt_available,population,num_pushers_pc,post_gpt,Treatment
14156,NO,PHP,2023-Q1,NO-PHP,802,programming,2023,13,1,5156450,15.553336113023494,1,1
14157,NO,PHP,2023-Q2,NO-PHP,747,programming,2023,14,1,5156450,14.486710818489465,1,1
14158,NO,PHP,2023-Q3,NO-PHP,637,programming,2023,15,1,5156450,12.353460229421405,1,1
14159,NO,PHP,2023-Q4,NO-PHP,720,programming,2023,16,1,5156450,13.963094764809123,1,1
14160,NO,TypeScript,2020-Q1,NO-TypeScript,1410,programming,2020,1,1,5156450,27.344393914417868,0,0
14161,NO,TypeScript,2020-Q2,NO-TypeScript,1497,programming,2020,2,1,5156450,29.031601198498965,0,0
14162,NO,TypeScript,2020-Q3,NO-TypeScript,1676,programming,2020,3,1,5156450,32.502981702527904,0,0
14163,NO,TypeScript,2020-Q4,NO-TypeScript,1972,programming,2020,4,1,5156450,38.24336510583832,0,0
14164,NO,TypeScript,2021-Q1,NO-TypeScript,2091,programming,2021,5,1,5156450,40.551154379466496,0,0
14165,NO,TypeScript,2021-Q2,NO-TypeScript,2248,programming,2021,6,1,5156450,43.59588476568182,0,0
14166,NO,TypeScript,2021-Q3,NO-TypeScript,2151,programming,2021,7,1,5156450,41.71474560986725,0,0
14167,NO,TypeScript,2021-Q4,NO-TypeScript,2544,programming,2021,8,1,5156450,49.33626816899223,0,0
14168,NO,TypeScript,2022-Q1,NO-TypeScript,2760,programming,2022,9,1,5156450,53.525196598434974,0,0
14169,NO,TypeScript,2022-Q2,NO-TypeScript,2776,programming,2022,10,1,5156450,53.8354875932085,0,0
14170,NO,TypeScript,2022-Q3,NO-TypeScript,2900,programming,2022,11,1,5156450,56.24024280270341,0,0
14171,NO,TypeScript,2022-Q4,NO-TypeScript,3530,programming,2022,12,1,5156450,68.4579507219114,1,1
14172,NO,TypeScript,2023-Q1,NO-TypeScript,3779,programming,2023,13,1,5156450,73.28685432807455,1,1
14173,NO,TypeScript,2023-Q2,NO-TypeScript,3672,programming,2023,14,1,5156450,71.21178330052652,1,1
14174,NO,TypeScript,2023-Q3,NO-TypeScript,3563,programming,2023,15,1,5156450,69.0979258986318,1,1
14175,NO,TypeScript,2023-Q4,NO-TypeScript,4086,programming,2023,16,1,5156450,79.24056279029178,1,1
14176,NO,C#,2020-Q1,NO-C#,1517,programming,2020,1,1,5156450,29.41946494196589,0,0
14177,NO,C#,2020-Q2,NO-C#,1310,programming,2020,2,1,5156450,25.405075197083264,0,0
14178,NO,C#,2020-Q3,NO-C#,1197,programming,2020,3,1,5156450,23.213645046495166,0,0
14179,NO,C#,2020-Q4,NO-C#,1440,programming,2020,4,1,5156450,27.926189529618245,0,0
14180,NO,C#,2021-Q1,NO-C#,1490,programming,2021,5,1,5156450,28.895848888285546,0,0
14181,NO,C#,2021-Q2,NO-C#,1389,programming,2021,6,1,5156450,26.9371369837776,0,0
14182,NO,C#,2021-Q3,NO-C#,1293,programming,2021,7,1,5156450,25.075391015136383,0,0
14183,NO,C#,2021-Q4,NO-C#,1611,programming,2021,8,1,5156450,31.24242453626041,0,0
14184,NO,C#,2022-Q1,NO-C#,1641,programming,2022,9,1,5156450,31.824220151460793,0,0
14185,NO,C#,2022-Q2,NO-C#,1651,programming,2022,10,1,5156450,32.018152023194254,0,0
14186,NO,C#,2022-Q3,NO-C#,1469,programming,2022,11,1,5156450,28.488591957645276,0,0
14187,NO,C#,2022-Q4,NO-C#,1998,programming,2022,12,1,5156450,38.747587972345315,1,1
14188,NO,C#,2023-Q1,NO-C#,1925,programming,2023,13,1,5156450,37.33188530869106,1,1
14189,NO,C#,2023-Q2,NO-C#,1802,programming,2023,14,1,5156450,34.9465232863695,1,1
14190,NO,C#,2023-Q3,NO-C#,1675,programming,2023,15,1,5156450,32.483588515354555,1,1
14191,NO,C#,2023-Q4,NO-C#,2116,programming,2023,16,1,5156450,41.035984058800146,1,1
14192,NO,C++,2020-Q1,NO-C++,1969,programming,2020,1,1,5156450,38.18518554431828,0,0
14193,NO,C++,2020-Q2,NO-C++,1760,programming,2020,2,1,5156450,34.13200942508897,0,0
14194,NO,C++,2020-Q3,NO-C++,1716,programming,2020,3,1,5156450,33.27870918946174,0,0
14195,NO,C++,2020-Q4,NO-C++,1978,programming,2020,4,1,5156450,38.35972422887839,0,0
14196,NO,C++,2021-Q1,NO-C++,1939,programming,2021,5,1,5156450,37.6033899291179,0,0
14197,NO,C++,2021-Q2,NO-C++,1824,programming,2021,6,1,5156450,35.373173404183106,0,0
14198,NO,C++,2021-Q3,NO-C++,1527,programming,2021,7,1,5156450,29.61339681369935,0,0
14199,NO,C++,2021-Q4,NO-C++,1829,programming,2021,8,1,5156450,35.47013934004984,0,0
14200,NO,C++,2022-Q1,NO-C++,1921,programming,2022,9,1,5156450,37.25431255999767,0,0
14201,NO,C++,2022-Q2,NO-C++,2002,programming,2022,10,1,5156450,38.8251607210387,0,0
14202,NO,C++,2022-Q3,NO-C++,1789,programming,2022,11,1,5156450,34.694411853116,0,0
14203,NO,C++,2022-Q4,NO-C++,2146,programming,2022,12,1,5156450,41.61777967400052,1,1
14204,NO,C++,2023-Q1,NO-C++,2222,programming,2023,13,1,5156450,43.091661899174824,1,1
14205,NO,C++,2023-Q2,NO-C++,2101,programming,2023,14,1,5156450,40.74508625119996,1,1
14206,NO,C++,2023-Q3,NO-C++,1915,programming,2023,15,1,5156450,37.137953436957595,1,1
14207,NO,C++,2023-Q4,NO-C++,2173,programming,2023,16,1,5156450,42.141395727680866,1,1
14208,NO,Swift,2020-Q1,NO-Swift,241,programming,2020,1,1,5156450,4.673758108776386,0,0
14209,NO,Swift,2020-Q2,NO-Swift,273,programming,2020,2,1,5156450,5.294340098323459,0,0
14210,NO,Swift,2020-Q3,NO-Swift,250,programming,2020,3,1,5156450,4.848296793336501,0,0
14211,NO,Swift,2020-Q4,NO-Swift,282,programming,2020,4,1,5156450,5.468878782883572,0,0
14212,NO,Swift,2021-Q1,NO-Swift,300,programming,2021,5,1,5156450,5.817956152003801,0,0
14213,NO,Swift,2021-Q2,NO-Swift,267,programming,2021,6,1,5156450,5.177980975283383,0,0
14214,NO,Swift,2021-Q3,NO-Swift,247,programming,2021,7,1,5156450,4.790117231816462,0,0
14215,NO,Swift,2021-Q4,NO-Swift,329,programming,2021,8,1,5156450,6.380358580030835,0,0
14216,NO,Swift,2022-Q1,NO-Swift,298,programming,2022,9,1,5156450,5.779169777657109,0,0
14217,NO,Swift,2022-Q2,NO-Swift,303,programming,2022,10,1,5156450,5.876135713523839,0,0
14218,NO,Swift,2022-Q3,NO-Swift,318,programming,2022,11,1,5156450,6.167033521124028,0,0
14219,NO,Swift,2022-Q4,NO-Swift,404,programming,2022,12,1,5156450,7.834847618031785,1,1
14220,NO,Swift,2023-Q1,NO-Swift,334,programming,2023,13,1,5156450,6.477324515897565,1,1
14221,NO,Swift,2023-Q2,NO-Swift,332,programming,2023,14,1,5156450,6.438538141550873,1,1
14222,NO,Swift,2023-Q3,NO-Swift,344,programming,2023,15,1,5156450,6.671256387631025,1,1
14223,NO,Swift,2023-Q4,NO-Swift,425,programming,2023,16,1,5156450,8.242104548672051,1,1
14224,NO,Kotlin,2020-Q1,NO-Kotlin,574,programming,2020,1,1,5156450,11.131689437500606,0,0
14225,NO,Kotlin,2020-Q2,NO-Kotlin,572,programming,2020,2,1,5156450,11.092903063153914,0,0
14226,NO,Kotlin,2020-Q3,NO-Kotlin,586,programming,2020,3,1,5156450,11.364407683580758,0,0
14227,NO,Kotlin,2020-Q4,NO-Kotlin,698,programming,2020,4,1,5156450,13.536444646995509,0,0
14228,NO,Kotlin,2021-Q1,NO-Kotlin,749,programming,2021,5,1,5156450,14.525497192836157,0,0
14229,NO,Kotlin,2021-Q2,NO-Kotlin,746,programming,2021,6,1,5156450,14.467317631316117,0,0
14230,NO,Kotlin,2021-Q3,NO-Kotlin,691,programming,2021,7,1,5156450,13.40069233678209,0,0
14231,NO,Kotlin,2021-Q4,NO-Kotlin,847,programming,2021,8,1,5156450,16.426029535824068,0,0
14232,NO,Kotlin,2022-Q1,NO-Kotlin,836,programming,2022,9,1,5156450,16.21270447691726,0,0
14233,NO,Kotlin,2022-Q2,NO-Kotlin,855,programming,2022,10,1,5156450,16.581175033210833,0,0
14234,NO,Kotlin,2022-Q3,NO-Kotlin,817,programming,2022,11,1,5156450,15.844233920623685,0,0
14235,NO,Kotlin,2022-Q4,NO-Kotlin,1004,programming,2022,12,1,5156450,19.470759922039385,1,1
14236,NO,Kotlin,2023-Q1,NO-Kotlin,868,programming,2023,13,1,5156450,16.83328646646433,1,1
14237,NO,Kotlin,2023-Q2,NO-Kotlin,881,programming,2023,14,1,5156450,17.08539789971783,1,1
14238,NO,Kotlin,2023-Q3,NO-Kotlin,832,programming,2023,15,1,5156450,16.135131728223875,1,1
14239,NO,Kotlin,2023-Q4,NO-Kotlin,982,programming,2023,16,1,5156450,19.044109804225776,1,1
14240,NP,JavaScript,2020-Q1,NP-JavaScript,3371,programming,2020,1,1,27646053,12.193422330486019,0,0
14241,NP,JavaScript,2020-Q2,NP-JavaScript,3649,programming,2020,2,1,27646053,13.198990828817408,0,0
14242,NP,JavaScript,2020-Q3,NP-JavaScript,4586,programming,2020,3,1,27646053,16.58826306959623,0,0
14243,NP,JavaScript,2020-Q4,NP-JavaScript,4196,programming,2020,4,1,27646053,15.177573449634925,0,0
14244,NP,JavaScript,2021-Q1,NP-JavaScript,4202,programming,2021,5,1,27646053,15.199276366865101,0,0
14245,NP,JavaScript,2021-Q2,NP-JavaScript,5666,programming,2021,6,1,27646053,20.494788171027523,0,0
14246,NP,JavaScript,2021-Q3,NP-JavaScript,5921,programming,2021,7,1,27646053,21.417162153309913,0,0
14247,NP,JavaScript,2021-Q4,NP-JavaScript,5288,programming,2021,8,1,27646053,19.12750438552657,0,0
14248,NP,JavaScript,2022-Q1,NP-JavaScript,6961,programming,2022,9,1,27646053,25.179001139873385,0,0
14249,NP,JavaScript,2022-Q2,NP-JavaScript,8059,programming,2022,10,1,27646053,29.1506349929952,0,0
14250,NP,JavaScript,2022-Q3,NP-JavaScript,8567,programming,2022,11,1,27646053,30.98814865181659,0,0
14251,NP,JavaScript,2022-Q4,NP-JavaScript,8039,programming,2022,12,1,27646053,29.078291935561293,1,1
14252,NP,JavaScript,2023-Q1,NP-JavaScript,9565,programming,2023,13,1,27646053,34.59806721776884,1,1
14253,NP,JavaScript,2023-Q2,NP-JavaScript,10794,programming,2023,14,1,27646053,39.04354809708279,1,1
14254,NP,JavaScript,2023-Q3,NP-JavaScript,11588,programming,2023,15,1,27646053,41.91556747720913,1,1
14255,NP,JavaScript,2023-Q4,NP-JavaScript,10232,programming,2023,16,1,27646053,37.01070818318984,1,1
14256,NP,Python,2020-Q1,NP-Python,1838,programming,2020,1,1,27646053,6.648326978176596,0,0
14257,NP,Python,2020-Q2,NP-Python,2138,programming,2020,2,1,27646053,7.733472839685288,0,0
14258,NP,Python,2020-Q3,NP-Python,2527,programming,2020,3,1,27646053,9.140545306774895,0,0
14259,NP,Python,2020-Q4,NP-Python,2374,programming,2020,4,1,27646053,8.587120917405462,0,0
14260,NP,Python,2021-Q1,NP-Python,2104,programming,2021,5,1,27646053,7.610489642047637,0,0
14261,NP,Python,2021-Q2,NP-Python,2920,programming,2021,6,1,27646053,10.562086385351284,0,0
14262,NP,Python,2021-Q3,NP-Python,2761,programming,2021,7,1,27646053,9.986959078751676,0,0
14263,NP,Python,2021-Q4,NP-Python,2587,programming,2021,8,1,27646053,9.357574479076632,0,0
14264,NP,Python,2022-Q1,NP-Python,3105,programming,2022,9,1,27646053,11.231259666614978,0,0
14265,NP,Python,2022-Q2,NP-Python,3186,programming,2022,10,1,27646053,11.524249049222325,0,0
14266,NP,Python,2022-Q3,NP-Python,3453,programming,2022,11,1,27646053,12.490028865965062,0,0
14267,NP,Python,2022-Q4,NP-Python,3452,programming,2022,12,1,27646053,12.486411713093368,1,1
14268,NP,Python,2023-Q1,NP-Python,3829,programming,2023,13,1,27646053,13.850078345722624,1,1
14269,NP,Python,2023-Q2,NP-Python,4263,programming,2023,14,1,27646053,15.419922692038533,1,1
14270,NP,Python,2023-Q3,NP-Python,4508,programming,2023,15,1,27646053,16.306125145603968,1,1
14271,NP,Python,2023-Q4,NP-Python,4159,programming,2023,16,1,27646053,15.043738793382188,1,1
14272,NP,Java,2020-Q1,NP-Java,1250,programming,2020,1,1,27646053,4.521441089619556,0,0
14273,NP,Java,2020-Q2,NP-Java,1128,programming,2020,2,1,27646053,4.080148439272688,0,0
14274,NP,Java,2020-Q3,NP-Java,1253,programming,2020,3,1,27646053,4.532292548234643,0,0
14275,NP,Java,2020-Q4,NP-Java,1101,programming,2020,4,1,27646053,3.982485311736905,0,0
14276,NP,Java,2021-Q1,NP-Java,967,programming,2021,5,1,27646053,3.497786826929689,0,0
14277,NP,Java,2021-Q2,NP-Java,1220,programming,2021,6,1,27646053,4.412926503468687,0,0
14278,NP,Java,2021-Q3,NP-Java,1151,programming,2021,7,1,27646053,4.163342955321688,0,0
14279,NP,Java,2021-Q4,NP-Java,1403,programming,2021,8,1,27646053,5.07486547898899,0,0
14280,NP,Java,2022-Q1,NP-Java,1492,programming,2022,9,1,27646053,5.396792084569903,0,0
14281,NP,Java,2022-Q2,NP-Java,1466,programming,2022,10,1,27646053,5.302746109905815,0,0
14282,NP,Java,2022-Q3,NP-Java,1316,programming,2022,11,1,27646053,4.760173179151469,0,0
14283,NP,Java,2022-Q4,NP-Java,1749,programming,2022,12,1,27646053,6.326400372595684,1,1
14284,NP,Java,2023-Q1,NP-Java,1839,programming,2023,13,1,27646053,6.651944131048292,1,1
14285,NP,Java,2023-Q2,NP-Java,2005,programming,2023,14,1,27646053,7.252391507749769,1,1
14286,NP,Java,2023-Q3,NP-Java,2091,programming,2023,15,1,27646053,7.563466654715593,1,1
14287,NP,Java,2023-Q4,NP-Java,1526,programming,2023,16,1,27646053,5.519775282207554,1,1
14288,NP,Ruby,2020-Q1,NP-Ruby,410,programming,2020,1,1,27646053,1.4830326773952145,0,0
14289,NP,Ruby,2020-Q2,NP-Ruby,844,programming,2020,2,1,27646053,3.0528770237111242,0,0
14290,NP,Ruby,2020-Q3,NP-Ruby,894,programming,2020,3,1,27646053,3.233734667295906,0,0
14291,NP,Ruby,2020-Q4,NP-Ruby,794,programming,2020,4,1,27646053,2.8720193801263423,0,0
14292,NP,Ruby,2021-Q1,NP-Ruby,701,programming,2021,5,1,27646053,2.535624163058647,0,0
14293,NP,Ruby,2021-Q2,NP-Ruby,1088,programming,2021,6,1,27646053,3.935462324404862,0,0
14294,NP,Ruby,2021-Q3,NP-Ruby,625,programming,2021,7,1,27646053,2.260720544809778,0,0
14295,NP,Ruby,2021-Q4,NP-Ruby,642,programming,2021,8,1,27646053,2.322212143628604,0,0
14296,NP,Ruby,2022-Q1,NP-Ruby,638,programming,2022,9,1,27646053,2.3077435321418216,0,0
14297,NP,Ruby,2022-Q2,NP-Ruby,688,programming,2022,10,1,27646053,2.4886011757266036,0,0
14298,NP,Ruby,2022-Q3,NP-Ruby,651,programming,2022,11,1,27646053,2.3547665194738645,0,0
14299,NP,Ruby,2022-Q4,NP-Ruby,753,programming,2022,12,1,27646053,2.7237161123868203,1,1
14300,NP,Ruby,2023-Q1,NP-Ruby,728,programming,2023,13,1,27646053,2.6332872905944296,1,1
14301,NP,Ruby,2023-Q2,NP-Ruby,770,programming,2023,14,1,27646053,2.7852077112056466,1,1
14302,NP,Ruby,2023-Q3,NP-Ruby,786,programming,2023,15,1,27646053,2.843082157152777,1,1
14303,NP,Ruby,2023-Q4,NP-Ruby,696,programming,2023,16,1,27646053,2.517538398700169,1,1
14304,NP,PHP,2020-Q1,NP-PHP,1057,programming,2020,1,1,27646053,3.8233305853822968,0,0
14305,NP,PHP,2020-Q2,NP-PHP,1094,programming,2020,2,1,27646053,3.9571652416350354,0,0
14306,NP,PHP,2020-Q3,NP-PHP,1219,programming,2020,3,1,27646053,4.409309350596992,0,0
14307,NP,PHP,2020-Q4,NP-PHP,1159,programming,2020,4,1,27646053,4.192280178295253,0,0
14308,NP,PHP,2021-Q1,NP-PHP,1199,programming,2021,5,1,27646053,4.336966293163078,0,0
14309,NP,PHP,2021-Q2,NP-PHP,1512,programming,2021,6,1,27646053,5.4691351420038155,0,0
14310,NP,PHP,2021-Q3,NP-PHP,1616,programming,2021,7,1,27646053,5.845319040660162,0,0
14311,NP,PHP,2021-Q4,NP-PHP,1453,programming,2021,8,1,27646053,5.255723122573772,0,0
14312,NP,PHP,2022-Q1,NP-PHP,1678,programming,2022,9,1,27646053,6.069582518705292,0,0
14313,NP,PHP,2022-Q2,NP-PHP,2052,programming,2022,10,1,27646053,7.422397692719462,0,0
14314,NP,PHP,2022-Q3,NP-PHP,2013,programming,2022,11,1,27646053,7.281328730723334,0,0
14315,NP,PHP,2022-Q4,NP-PHP,1945,programming,2022,12,1,27646053,7.0353623354480295,1,1
14316,NP,PHP,2023-Q1,NP-PHP,2036,programming,2023,13,1,27646053,7.3645232467723325,1,1
14317,NP,PHP,2023-Q2,NP-PHP,2460,programming,2023,14,1,27646053,8.898196064371286,1,1
14318,NP,PHP,2023-Q3,NP-PHP,2691,programming,2023,15,1,27646053,9.73375837773298,1,1
14319,NP,PHP,2023-Q4,NP-PHP,2003,programming,2023,16,1,27646053,7.245157202006377,1,1
14320,NP,TypeScript,2020-Q1,NP-TypeScript,313,programming,2020,1,1,27646053,1.1321688488407369,0,0
14321,NP,TypeScript,2020-Q2,NP-TypeScript,379,programming,2020,2,1,27646053,1.3709009383726494,0,0
14322,NP,TypeScript,2020-Q3,NP-TypeScript,447,programming,2020,3,1,27646053,1.616867333647953,0,0
14323,NP,TypeScript,2020-Q4,NP-TypeScript,464,programming,2020,4,1,27646053,1.6783589324667794,0,0
14324,NP,TypeScript,2021-Q1,NP-TypeScript,463,programming,2021,5,1,27646053,1.6747417795950834,0,0
14325,NP,TypeScript,2021-Q2,NP-TypeScript,646,programming,2021,6,1,27646053,2.3366807551153865,0,0
14326,NP,TypeScript,2021-Q3,NP-TypeScript,686,programming,2021,7,1,27646053,2.4813668699832125,0,0
14327,NP,TypeScript,2021-Q4,NP-TypeScript,752,programming,2021,8,1,27646053,2.720098959515125,0,0
14328,NP,TypeScript,2022-Q1,NP-TypeScript,964,programming,2022,9,1,27646053,3.486935368314602,0,0
14329,NP,TypeScript,2022-Q2,NP-TypeScript,1128,programming,2022,10,1,27646053,4.080148439272688,0,0
14330,NP,TypeScript,2022-Q3,NP-TypeScript,1262,programming,2022,11,1,27646053,4.5648469240799034,0,0
14331,NP,TypeScript,2022-Q4,NP-TypeScript,1445,programming,2022,12,1,27646053,5.226785899600207,1,1
14332,NP,TypeScript,2023-Q1,NP-TypeScript,1637,programming,2023,13,1,27646053,5.921279250965771,1,1
14333,NP,TypeScript,2023-Q2,NP-TypeScript,2146,programming,2023,14,1,27646053,7.762410062658854,1,1
14334,NP,TypeScript,2023-Q3,NP-TypeScript,2372,programming,2023,15,1,27646053,8.579886611662069,1,1
14335,NP,TypeScript,2023-Q4,NP-TypeScript,2522,programming,2023,16,1,27646053,9.122459542416417,1,1
14336,NP,C#,2020-Q1,NP-C#,299,programming,2020,1,1,27646053,1.0815287086369978,0,0
14337,NP,C#,2020-Q2,NP-C#,299,programming,2020,2,1,27646053,1.0815287086369978,0,0
14338,NP,C#,2020-Q3,NP-C#,394,programming,2020,3,1,27646053,1.4251582314480842,0,0
14339,NP,C#,2020-Q4,NP-C#,477,programming,2020,4,1,27646053,1.7253819197988225,0,0
14340,NP,C#,2021-Q1,NP-C#,332,programming,2021,5,1,27646053,1.2008947534029542,0,0
14341,NP,C#,2021-Q2,NP-C#,410,programming,2021,6,1,27646053,1.4830326773952145,0,0
14342,NP,C#,2021-Q3,NP-C#,368,programming,2021,7,1,27646053,1.3311122567839972,0,0
14343,NP,C#,2021-Q4,NP-C#,520,programming,2021,8,1,27646053,1.8809194932817355,0,0
14344,NP,C#,2022-Q1,NP-C#,430,programming,2022,9,1,27646053,1.5553757348291273,0,0
14345,NP,C#,2022-Q2,NP-C#,594,programming,2022,10,1,27646053,2.148588805787213,0,0
14346,NP,C#,2022-Q3,NP-C#,572,programming,2022,11,1,27646053,2.069011442609909,0,0
14347,NP,C#,2022-Q4,NP-C#,699,programming,2022,12,1,27646053,2.5283898573152555,1,1
14348,NP,C#,2023-Q1,NP-C#,644,programming,2023,13,1,27646053,2.3294464493719955,1,1
14349,NP,C#,2023-Q2,NP-C#,769,programming,2023,14,1,27646053,2.7815905583339506,1,1
14350,NP,C#,2023-Q3,NP-C#,673,programming,2023,15,1,27646053,2.4343438826511687,1,1
14351,NP,C#,2023-Q4,NP-C#,700,programming,2023,16,1,27646053,2.5320070101869514,1,1
14352,NP,C++,2020-Q1,NP-C++,448,programming,2020,1,1,27646053,1.620484486519649,0,0
14353,NP,C++,2020-Q2,NP-C++,313,programming,2020,2,1,27646053,1.1321688488407369,0,0
14354,NP,C++,2020-Q3,NP-C++,416,programming,2020,3,1,27646053,1.5047355946253884,0,0
14355,NP,C++,2020-Q4,NP-C++,742,programming,2020,4,1,27646053,2.6839274307981684,0,0
14356,NP,C++,2021-Q1,NP-C++,480,programming,2021,5,1,27646053,1.7362333784139097,0,0
14357,NP,C++,2021-Q2,NP-C++,644,programming,2021,6,1,27646053,2.3294464493719955,0,0
14358,NP,C++,2021-Q3,NP-C++,680,programming,2021,7,1,27646053,2.4596639527530386,0,0
14359,NP,C++,2021-Q4,NP-C++,833,programming,2021,8,1,27646053,3.013088342122472,0,0
14360,NP,C++,2022-Q1,NP-C++,899,programming,2022,9,1,27646053,3.251820431654385,0,0
14361,NP,C++,2022-Q2,NP-C++,1462,programming,2022,10,1,27646053,5.288277498419033,0,0
14362,NP,C++,2022-Q3,NP-C++,1546,programming,2022,11,1,27646053,5.592118339641467,0,0
14363,NP,C++,2022-Q4,NP-C++,1938,programming,2022,12,1,27646053,7.01004226534616,1,1
14364,NP,C++,2023-Q1,NP-C++,1918,programming,2023,13,1,27646053,6.937699207912248,1,1
14365,NP,C++,2023-Q2,NP-C++,1935,programming,2023,14,1,27646053,6.9991908067310735,1,1
14366,NP,C++,2023-Q3,NP-C++,2305,programming,2023,15,1,27646053,8.337537369258461,1,1
14367,NP,C++,2023-Q4,NP-C++,1861,programming,2023,16,1,27646053,6.731521494225595,1,1
14368,NP,Swift,2020-Q1,NP-Swift,292,programming,2020,1,1,27646053,1.0562086385351284,0,0
14369,NP,Swift,2020-Q2,NP-Swift,427,programming,2020,2,1,27646053,1.5445242762140403,0,0
14370,NP,Swift,2020-Q3,NP-Swift,524,programming,2020,3,1,27646053,1.895388104768518,0,0
14371,NP,Swift,2020-Q4,NP-Swift,535,programming,2020,4,1,27646053,1.9351767863571698,0,0
14372,NP,Swift,2021-Q1,NP-Swift,435,programming,2021,5,1,27646053,1.5734614991876055,0,0
14373,NP,Swift,2021-Q2,NP-Swift,666,programming,2021,6,1,27646053,2.4090238125492998,0,0
14374,NP,Swift,2021-Q3,NP-Swift,639,programming,2021,7,1,27646053,2.311360685013517,0,0
14375,NP,Swift,2021-Q4,NP-Swift,695,programming,2021,8,1,27646053,2.513921245828473,0,0
14376,NP,Swift,2022-Q1,NP-Swift,860,programming,2022,9,1,27646053,3.1107514696582546,0,0
14377,NP,Swift,2022-Q2,NP-Swift,1003,programming,2022,10,1,27646053,3.628004330310732,0,0
14378,NP,Swift,2022-Q3,NP-Swift,998,programming,2022,11,1,27646053,3.6099185659522535,0,0
14379,NP,Swift,2022-Q4,NP-Swift,1056,programming,2022,12,1,27646053,3.8197134325106012,1,1
14380,NP,Swift,2023-Q1,NP-Swift,1255,programming,2023,13,1,27646053,4.5395268539780345,1,1
14381,NP,Swift,2023-Q2,NP-Swift,1346,programming,2023,14,1,27646053,4.8686877653023375,1,1
14382,NP,Swift,2023-Q3,NP-Swift,1371,programming,2023,15,1,27646053,4.959116587094729,1,1
14383,NP,Swift,2023-Q4,NP-Swift,1209,programming,2023,16,1,27646053,4.373137821880035,1,1
14384,NP,Kotlin,2020-Q1,NP-Kotlin,313,programming,2020,1,1,27646053,1.1321688488407369,0,0
14385,NP,Kotlin,2020-Q2,NP-Kotlin,462,programming,2020,2,1,27646053,1.671124626723388,0,0
14386,NP,Kotlin,2020-Q3,NP-Kotlin,574,programming,2020,3,1,27646053,2.0762457483533003,0,0
14387,NP,Kotlin,2020-Q4,NP-Kotlin,665,programming,2020,4,1,27646053,2.405406659677604,0,0
14388,NP,Kotlin,2021-Q1,NP-Kotlin,631,programming,2021,5,1,27646053,2.2824234620399517,0,0
14389,NP,Kotlin,2021-Q2,NP-Kotlin,770,programming,2021,6,1,27646053,2.7852077112056466,0,0
14390,NP,Kotlin,2021-Q3,NP-Kotlin,755,programming,2021,7,1,27646053,2.7309504181302118,0,0
14391,NP,Kotlin,2021-Q4,NP-Kotlin,852,programming,2021,8,1,27646053,3.0818142466846896,0,0
14392,NP,Kotlin,2022-Q1,NP-Kotlin,906,programming,2022,9,1,27646053,3.277140501756254,0,0
14393,NP,Kotlin,2022-Q2,NP-Kotlin,1029,programming,2022,10,1,27646053,3.7220503049748186,0,0
14394,NP,Kotlin,2022-Q3,NP-Kotlin,1061,programming,2022,11,1,27646053,3.837799196869079,0,0
14395,NP,Kotlin,2022-Q4,NP-Kotlin,1216,programming,2022,12,1,27646053,4.398457891981904,1,1
14396,NP,Kotlin,2023-Q1,NP-Kotlin,1373,programming,2023,13,1,27646053,4.96635089283812,1,1
14397,NP,Kotlin,2023-Q2,NP-Kotlin,1414,programming,2023,14,1,27646053,5.114654160577642,1,1
14398,NP,Kotlin,2023-Q3,NP-Kotlin,1490,programming,2023,15,1,27646053,5.389557778826511,1,1
14399,NP,Kotlin,2023-Q4,NP-Kotlin,1305,programming,2023,16,1,27646053,4.720384497562817,1,1
14400,NZ,JavaScript,2020-Q1,NZ-JavaScript,4700,programming,2020,1,1,4547900,103.34440071241673,0,0
14401,NZ,JavaScript,2020-Q2,NZ-JavaScript,5705,programming,2020,2,1,4547900,125.44251192858242,0,0
14402,NZ,JavaScript,2020-Q3,NZ-JavaScript,5906,programming,2020,3,1,4547900,129.86213417181554,0,0
14403,NZ,JavaScript,2020-Q4,NZ-JavaScript,5274,programming,2020,4,1,4547900,115.96561050155017,0,0
14404,NZ,JavaScript,2021-Q1,NZ-JavaScript,5285,programming,2021,5,1,4547900,116.20748037555796,0,0
14405,NZ,JavaScript,2021-Q2,NZ-JavaScript,5949,programming,2021,6,1,4547900,130.80762549748235,0,0
14406,NZ,JavaScript,2021-Q3,NZ-JavaScript,6016,programming,2021,7,1,4547900,132.2808329118934,0,0
14407,NZ,JavaScript,2021-Q4,NZ-JavaScript,5467,programming,2021,8,1,4547900,120.20932738186856,0,0
14408,NZ,JavaScript,2022-Q1,NZ-JavaScript,5409,programming,2022,9,1,4547900,118.93401350073661,0,0
14409,NZ,JavaScript,2022-Q2,NZ-JavaScript,6028,programming,2022,10,1,4547900,132.54469095626553,0,0
14410,NZ,JavaScript,2022-Q3,NZ-JavaScript,6164,programming,2022,11,1,4547900,135.53508212581633,0,0
14411,NZ,JavaScript,2022-Q4,NZ-JavaScript,5819,programming,2022,12,1,4547900,127.94916335011764,1,1
14412,NZ,JavaScript,2023-Q1,NZ-JavaScript,5603,programming,2023,13,1,4547900,123.19971855141932,1,1
14413,NZ,JavaScript,2023-Q2,NZ-JavaScript,6239,programming,2023,14,1,4547900,137.1841949031421,1,1
14414,NZ,JavaScript,2023-Q3,NZ-JavaScript,6676,programming,2023,15,1,4547900,146.79302535236044,1,1
