unique_id,num_pushers,iso2_code,year,quarter,population,gpt_available,year_quarter,quarter_int,num_pushers_pc,post_CI,gpt_available_post1
NO-2022-Q3,25364.0,NO,2022,3,5156450,1,2022-Q3,11,491.888799464748,0,0
NO-2022-Q4,30773.0,NO,2022,4,5156450,1,2022-Q4,12,596.7865488853765,1,1
NO-2023-Q1,31245.0,NO,2023,1,5156450,1,2023-Q1,13,605.9401332311959,1,1
NO-2023-Q2,29638.0,NO,2023,2,5156450,1,2023-Q2,14,574.7752814436288,1,1
NO-2023-Q3,27502.0,NO,2023,3,5156450,1,2023-Q3,15,533.3514336413617,1,1
NO-2023-Q4,32363.0,NO,2023,4,5156450,1,2023-Q4,16,627.6217164909967,1,1
NP-2020-Q1,9461.0,NP,2020,1,27646053,1,2020-Q1,1,34.22188331911249,0,0
NP-2020-Q2,10146.0,NP,2020,2,27646053,1,2020-Q2,2,36.699633036224014,0,0
NP-2020-Q3,12233.0,NP,2020,3,27646053,1,2020-Q3,3,44.24863107945283,0,0
NP-2020-Q4,12186.0,NP,2020,4,27646053,1,2020-Q4,4,44.07862489448313,0,0
NP-2021-Q1,10925.0,NP,2021,1,27646053,1,2021-Q1,5,39.51739512327492,0,0
NP-2021-Q2,14912.0,NP,2021,2,27646053,1,2021-Q2,6,53.93898362272546,0,0
NP-2021-Q3,14709.0,NP,2021,3,27646053,1,2021-Q3,7,53.20470158977124,0,0
NP-2021-Q4,14671.0,NP,2021,4,27646053,1,2021-Q4,8,53.067249780646804,0,0
NP-2022-Q1,17247.0,NP,2022,1,27646053,1,2022-Q1,9,62.38503557813478,0,0
NP-2022-Q2,20172.0,NP,2022,2,27646053,1,2022-Q2,10,72.96520772784454,0,0
NP-2022-Q3,21079.0,NP,2022,3,27646053,1,2022-Q3,11,76.2459653824725,0,0
NP-2022-Q4,22248.0,NP,2022,4,27646053,1,2022-Q4,12,80.47441708948472,1,1
NP-2023-Q1,24298.0,NP,2023,1,27646053,1,2023-Q1,13,87.88958047646078,1,1
NP-2023-Q2,27352.0,NP,2023,2,27646053,1,2023-Q2,14,98.93636534661928,1,1
NP-2023-Q3,29613.0,NP,2023,3,27646053,1,2023-Q3,15,107.11474798952314,1,1
NP-2023-Q4,25895.0,NP,2023,4,27646053,1,2023-Q4,16,93.66617361255872,1,1
NZ-2020-Q1,14686.0,NZ,2020,1,4547900,1,2020-Q1,1,322.9182699707557,0,0
NZ-2020-Q2,17830.0,NZ,2020,2,4547900,1,2020-Q2,2,392.04907759625326,0,0
NZ-2020-Q3,18665.0,NZ,2020,3,4547900,1,2020-Q3,3,410.4091998504805,0,0
NZ-2020-Q4,16790.0,NZ,2020,4,4547900,1,2020-Q4,4,369.18138041733545,0,0
NZ-2021-Q1,16569.0,NZ,2021,1,4547900,1,2021-Q1,5,364.32199476681546,0,0
NZ-2021-Q2,18619.0,NZ,2021,2,4547900,1,2021-Q2,6,409.3977440137207,0,0
NZ-2021-Q3,19153.0,NZ,2021,3,4547900,1,2021-Q3,7,421.1394269882803,0,0
NZ-2021-Q4,17340.0,NZ,2021,4,4547900,1,2021-Q4,8,381.27487411772466,0,0
NZ-2022-Q1,16886.0,NZ,2022,1,4547900,1,2022-Q1,9,371.29224477231253,0,0
NZ-2022-Q2,19457.0,NZ,2022,2,4547900,1,2022-Q2,10,427.82383077904086,0,0
NZ-2022-Q3,19678.0,NZ,2022,3,4547900,1,2022-Q3,11,432.68321642956096,0,0
NZ-2022-Q4,18241.0,NZ,2022,4,4547900,1,2022-Q4,12,401.0862156159986,1,1
NZ-2023-Q1,17953.0,NZ,2023,1,4547900,1,2023-Q1,13,394.7536225510675,1,1
NZ-2023-Q2,20354.0,NZ,2023,2,4547900,1,2023-Q2,14,447.5472195958574,1,1
NZ-2023-Q3,21310.0,NZ,2023,3,4547900,1,2023-Q3,15,468.5679104641703,1,1
NZ-2023-Q4,19763.0,NZ,2023,4,4547900,1,2023-Q4,16,434.5522109105301,1,1
OM-2020-Q1,104.0,OM,2020,1,4089076,1,2020-Q1,1,2.5433618744185726,0,0
OM-2020-Q2,319.0,OM,2020,2,4089076,1,2020-Q2,2,7.801273441726199,0,0
OM-2020-Q3,339.0,OM,2020,3,4089076,1,2020-Q3,3,8.290381494499002,0,0
OM-2020-Q4,404.0,OM,2020,4,4089076,1,2020-Q4,4,9.879982666010608,0,0
OM-2021-Q1,391.0,OM,2021,1,4089076,1,2021-Q1,5,9.562062431708288,0,0
OM-2021-Q2,602.0,OM,2021,2,4089076,1,2021-Q2,6,14.722152388461353,0,0
OM-2021-Q3,479.0,OM,2021,3,4089076,1,2021-Q3,7,11.714137863908618,0,0
OM-2021-Q4,469.0,OM,2021,4,4089076,1,2021-Q4,8,11.469583837522217,0,0
OM-2022-Q1,451.0,OM,2022,1,4089076,1,2022-Q1,9,11.029386590026697,0,0
OM-2022-Q2,453.0,OM,2022,2,4089076,1,2022-Q2,10,11.078297395303975,0,0
OM-2022-Q3,463.0,OM,2022,3,4089076,1,2022-Q3,11,11.322851421690377,0,0
OM-2022-Q4,625.0,OM,2022,4,4089076,1,2022-Q4,12,15.284626649150077,1,1
OM-2023-Q1,683.0,OM,2023,1,4089076,1,2023-Q1,13,16.7030400021912,1,1
OM-2023-Q2,813.0,OM,2023,2,4089076,1,2023-Q2,14,19.88224234521442,1,1
OM-2023-Q3,1004.0,OM,2023,3,4089076,1,2023-Q3,15,24.553224249194685,1,1
OM-2023-Q4,910.0,OM,2023,4,4089076,1,2023-Q4,16,22.254416401162512,1,1
PA-2020-Q1,472.0,PA,2020,1,3713312,1,2020-Q1,1,12.711024551667084,0,0
PA-2020-Q2,1282.0,PA,2020,2,3713312,1,2020-Q2,2,34.52443532889237,0,0
PA-2020-Q3,1212.0,PA,2020,3,3713312,1,2020-Q3,3,32.63932575555192,0,0
PA-2020-Q4,1083.0,PA,2020,4,3713312,1,2020-Q4,4,29.165338113253075,0,0
PA-2021-Q1,1159.0,PA,2021,1,3713312,1,2021-Q1,5,31.212028507165574,0,0
PA-2021-Q2,1146.0,PA,2021,2,3713312,1,2021-Q2,6,30.861936729259487,0,0
PA-2021-Q3,1353.0,PA,2021,3,3713312,1,2021-Q3,7,36.436475038994836,0,0
PA-2021-Q4,1468.0,PA,2021,4,3713312,1,2021-Q4,8,39.53344076662559,0,0
PA-2022-Q1,1059.0,PA,2022,1,3713312,1,2022-Q1,9,28.519014830964917,0,0
PA-2022-Q2,1560.0,PA,2022,2,3713312,1,2022-Q2,10,42.01101334873019,0,0
PA-2022-Q3,1849.0,PA,2022,3,3713312,1,2022-Q3,11,49.79382287295008,0,0
PA-2022-Q4,2017.0,PA,2022,4,3713312,1,2022-Q4,12,54.31808584896718,1,1
PA-2023-Q1,1377.0,PA,2023,1,3713312,1,2023-Q1,13,37.08279832128299,1,1
PA-2023-Q2,1706.0,PA,2023,2,3713312,1,2023-Q2,14,45.942813315983145,1,1
PA-2023-Q3,1973.0,PA,2023,3,3713312,1,2023-Q3,15,53.133159831438896,1,1
PA-2023-Q4,2092.0,PA,2023,4,3713312,1,2023-Q4,16,56.33784610611767,1,1
PE-2020-Q1,10687.0,PE,2020,1,30814175,1,2020-Q1,1,34.682090304218754,0,0
PE-2020-Q2,16690.0,PE,2020,2,30814175,1,2020-Q2,2,54.163384221709656,0,0
PE-2020-Q3,18439.0,PE,2020,3,30814175,1,2020-Q3,3,59.839343419059574,0,0
PE-2020-Q4,17805.0,PE,2020,4,30814175,1,2020-Q4,4,57.78184877576635,0,0
PE-2021-Q1,15878.0,PE,2021,1,30814175,1,2021-Q1,5,51.528233353643245,0,0
PE-2021-Q2,20845.0,PE,2021,2,30814175,1,2021-Q2,6,67.64743823256667,0,0
PE-2021-Q3,21919.0,PE,2021,3,30814175,1,2021-Q3,7,71.13284713934415,0,0
PE-2021-Q4,23106.0,PE,2021,4,30814175,1,2021-Q4,8,74.9849703910619,0,0
PE-2022-Q1,18974.0,PE,2022,1,30814175,1,2022-Q1,9,61.57555735306884,0,0
PE-2022-Q2,26920.0,PE,2022,2,30814175,1,2022-Q2,10,87.36239084771861,0,0
PE-2022-Q3,28975.0,PE,2022,3,30814175,1,2022-Q3,11,94.03139951012805,0,0
PE-2022-Q4,30832.0,PE,2022,4,30814175,1,2022-Q4,12,100.05784675396956,1,1
PE-2023-Q1,24180.0,PE,2023,1,30814175,1,2023-Q1,13,78.47037929783939,1,1
PE-2023-Q2,33327.0,PE,2023,2,30814175,1,2023-Q2,14,108.15476967986325,1,1
PE-2023-Q3,34945.0,PE,2023,3,30814175,1,2023-Q3,15,113.40559985785762,1,1
PE-2023-Q4,36208.0,PE,2023,4,30814175,1,2023-Q4,16,117.5043628459954,1,1
PH-2020-Q1,21064.0,PH,2020,1,100697400,1,2020-Q1,1,20.918117051681573,0,0
PH-2020-Q2,20570.0,PH,2020,2,100697400,1,2020-Q2,2,20.427538347564088,0,0
PH-2020-Q3,21511.0,PH,2020,3,100697400,1,2020-Q3,3,21.362021263706907,0,0
PH-2020-Q4,23165.0,PH,2020,4,100697400,1,2020-Q4,4,23.004566155630634,0,0
PH-2021-Q1,25996.0,PH,2021,1,100697400,1,2021-Q1,5,25.815959498457755,0,0
PH-2021-Q2,29965.0,PH,2021,2,100697400,1,2021-Q2,6,29.757471394494793,0,0
PH-2021-Q3,27538.0,PH,2021,3,100697400,1,2021-Q3,7,27.34728006880019,0,0
PH-2021-Q4,29353.0,PH,2021,4,100697400,1,2021-Q4,8,29.14970992299702,0,0
PH-2022-Q1,33115.0,PH,2022,1,100697400,1,2022-Q1,9,32.885655438968634,0,0
PH-2022-Q2,39166.0,PH,2022,2,100697400,1,2022-Q2,10,38.894748027257904,0,0
PH-2022-Q3,38086.0,PH,2022,3,100697400,1,2022-Q3,11,37.8222277834383,0,0
PH-2022-Q4,45732.0,PH,2022,4,100697400,1,2022-Q4,12,45.415273879961156,1,1
PH-2023-Q1,50069.0,PH,2023,1,100697400,1,2023-Q1,13,49.72223711833672,1,1
PH-2023-Q2,58029.0,PH,2023,2,100697400,1,2023-Q2,14,57.627108545007125,1,1
PH-2023-Q3,53685.0,PH,2023,3,100697400,1,2023-Q3,15,53.31319378653272,1,1
PH-2023-Q4,66401.0,PH,2023,4,100697400,1,2023-Q4,16,65.94112658320871,1,1
PK-2020-Q1,20100.0,PK,2020,1,188410000,1,2020-Q1,1,10.668223555013004,0,0
PK-2020-Q2,27212.0,PK,2020,2,188410000,1,2020-Q2,2,14.442970118358899,0,0
PK-2020-Q3,28997.0,PK,2020,3,188410000,1,2020-Q3,3,15.39037206093095,0,0
PK-2020-Q4,30759.0,PK,2020,4,188410000,1,2020-Q4,4,16.325566583514675,0,0
PK-2021-Q1,32331.0,PK,2021,1,188410000,1,2021-Q1,5,17.159917201847037,0,0
PK-2021-Q2,34758.0,PK,2021,2,188410000,1,2021-Q2,6,18.448065389310546,0,0
PK-2021-Q3,36055.0,PK,2021,3,188410000,1,2021-Q3,7,19.136457725173823,0,0
PK-2021-Q4,38334.0,PK,2021,4,188410000,1,2021-Q4,8,20.346053818799426,0,0
PK-2022-Q1,41710.0,PK,2022,1,188410000,1,2022-Q1,9,22.137890770128976,0,0
PK-2022-Q2,46329.0,PK,2022,2,188410000,1,2022-Q2,10,24.589459158218776,0,0
PK-2022-Q3,54473.0,PK,2022,3,188410000,1,2022-Q3,11,28.911947348866832,0,0
PK-2022-Q4,60825.0,PK,2022,4,188410000,1,2022-Q4,12,32.28331829520726,1,1
PK-2023-Q1,66253.0,PK,2023,1,188410000,1,2023-Q1,13,35.16426941245157,1,1
PK-2023-Q2,72156.0,PK,2023,2,188410000,1,2023-Q2,14,38.29733029032429,1,1
PK-2023-Q3,83968.0,PK,2023,3,188410000,1,2023-Q3,15,44.56663659041452,1,1
PK-2023-Q4,85634.0,PK,2023,4,188410000,1,2023-Q4,16,45.450878403481774,1,1
PL-2020-Q1,89141.0,PL,2020,1,38496000,1,2020-Q1,1,231.55912302576894,0,0
PL-2020-Q2,94355.0,PL,2020,2,38496000,1,2020-Q2,2,245.10338736492102,0,0
PL-2020-Q3,73050.0,PL,2020,3,38496000,1,2020-Q3,3,189.75997506234415,0,0
PL-2020-Q4,85676.0,PL,2020,4,38496000,1,2020-Q4,4,222.55818786367414,0,0
PL-2021-Q1,96610.0,PL,2021,1,38496000,1,2021-Q1,5,250.96113881961762,0,0
PL-2021-Q2,95470.0,PL,2021,2,38496000,1,2021-Q2,6,247.99979218620115,0,0
PL-2021-Q3,71470.0,PL,2021,3,38496000,1,2021-Q3,7,185.65565253532836,0,0
PL-2021-Q4,90213.0,PL,2021,4,38496000,1,2021-Q4,8,234.34382793017457,0,0
PL-2022-Q1,107378.0,PL,2022,1,38496000,1,2022-Q1,9,278.9328761429759,0,0
PL-2022-Q2,115210.0,PL,2022,2,38496000,1,2022-Q2,10,299.27784704904406,0,0
PL-2022-Q3,93575.0,PL,2022,3,38496000,1,2022-Q3,11,243.0772028262677,0,0
PL-2022-Q4,115745.0,PL,2022,4,38496000,1,2022-Q4,12,300.6676018287614,1,1
PL-2023-Q1,132822.0,PL,2023,1,38496000,1,2023-Q1,13,345.02805486284285,1,1
PL-2023-Q2,134157.0,PL,2023,2,38496000,1,2023-Q2,14,348.49594763092273,1,1
PL-2023-Q3,103968.0,PL,2023,3,38496000,1,2023-Q3,15,270.07481296758107,1,1
PL-2023-Q4,125558.0,PL,2023,4,38496000,1,2023-Q4,16,326.1585619285121,1,1
PR-2020-Q1,657.0,PR,2020,1,3615086,0,2020-Q1,1,18.17384150750494,0,0
PR-2020-Q2,954.0,PR,2020,2,3615086,0,2020-Q2,2,26.389413695829088,0,0
PR-2020-Q3,994.0,PR,2020,3,3615086,0,2020-Q3,3,27.495888064626957,0,0
PR-2020-Q4,889.0,PR,2020,4,3615086,0,2020-Q4,4,24.591392846532557,0,0
PR-2021-Q1,1128.0,PR,2021,1,3615086,0,2021-Q1,5,31.202577200099803,0,0
PR-2021-Q2,1045.0,PR,2021,2,3615086,0,2021-Q2,6,28.90664288484423,0,0
PR-2021-Q3,629.0,PR,2021,3,3615086,0,2021-Q3,7,17.399309449346433,0,0
PR-2021-Q4,919.0,PR,2021,4,3615086,0,2021-Q4,8,25.421248623130957,0,0
PR-2022-Q1,1280.0,PR,2022,1,3615086,0,2022-Q1,9,35.40717980153169,0,0
PR-2022-Q2,1400.0,PR,2022,2,3615086,0,2022-Q2,10,38.72660290792529,0,0
PR-2022-Q3,1024.0,PR,2022,3,3615086,0,2022-Q3,11,28.325743841225353,0,0
PR-2022-Q4,1161.0,PR,2022,4,3615086,0,2022-Q4,12,32.115418554358044,0,0
PR-2023-Q1,1284.0,PR,2023,1,3615086,0,2023-Q1,13,35.51782723841148,0,0
PR-2023-Q2,1429.0,PR,2023,2,3615086,0,2023-Q2,14,39.528796825303736,0,0
PR-2023-Q3,1459.0,PR,2023,3,3615086,0,2023-Q3,15,40.35865260190214,0,0
PR-2023-Q4,1636.0,PR,2023,4,3615086,0,2023-Q4,16,45.254801683832696,0,0
PS-2020-Q1,1252.0,PS,2020,1,5483450,1,2020-Q1,1,22.832340953232,0,0
PS-2020-Q2,1469.0,PS,2020,2,5483450,1,2020-Q2,2,26.789703562538183,0,0
PS-2020-Q3,1801.0,PS,2020,3,5483450,1,2020-Q3,3,32.84428598783612,0,0
PS-2020-Q4,2208.0,PS,2020,4,5483450,1,2020-Q4,4,40.26662046704174,0,0
PS-2021-Q1,2306.0,PS,2021,1,5483450,1,2021-Q1,5,42.05381648414775,0,0
PS-2021-Q2,2268.0,PS,2021,2,5483450,1,2021-Q2,6,41.36082211016787,0,0
PS-2021-Q3,2329.0,PS,2021,3,5483450,1,2021-Q3,7,42.47326044734611,0,0
PS-2021-Q4,2350.0,PS,2021,4,5483450,1,2021-Q4,8,42.856231022440255,0,0
PS-2022-Q1,3192.0,PS,2022,1,5483450,1,2022-Q1,9,58.21152741431033,0,0
PS-2022-Q2,4321.0,PS,2022,2,5483450,1,2022-Q2,10,78.80075499913376,0,0
PS-2022-Q3,4007.0,PS,2022,3,5483450,1,2022-Q3,11,73.07443306677365,0,0
PS-2022-Q4,4249.0,PS,2022,4,5483450,1,2022-Q4,12,77.4877130273824,1,1
PS-2023-Q1,5330.0,PS,2023,1,5483450,1,2023-Q1,13,97.20157929770491,1,1
PS-2023-Q2,6266.0,PS,2023,2,5483450,1,2023-Q2,14,114.2711249304726,1,1
PS-2023-Q3,6482.0,PS,2023,3,5483450,1,2023-Q3,15,118.21025084572669,1,1
PS-2023-Q4,3590.0,PS,2023,4,5483450,1,2023-Q4,16,65.46973164704703,1,1
PT-2020-Q1,20621.0,PT,2020,1,10477800,1,2020-Q1,1,196.80658153429152,0,0
PT-2020-Q2,23177.0,PT,2020,2,10477800,1,2020-Q2,2,221.20101548034893,0,0
PT-2020-Q3,19485.0,PT,2020,3,10477800,1,2020-Q3,3,185.9646108915994,0,0
PT-2020-Q4,22925.0,PT,2020,4,10477800,1,2020-Q4,4,218.79593044341368,0,0
PT-2021-Q1,26754.0,PT,2021,1,10477800,1,2021-Q1,5,255.33986142129072,0,0
PT-2021-Q2,26482.0,PT,2021,2,10477800,1,2021-Q2,6,252.74389661951938,0,0
PT-2021-Q3,20830.0,PT,2021,3,10477800,1,2021-Q3,7,198.8012750768291,0,0
PT-2021-Q4,24597.0,PT,2021,4,10477800,1,2021-Q4,8,234.75347878371414,0,0
PT-2022-Q1,29440.0,PT,2022,1,10477800,1,2022-Q1,9,280.97501383878296,0,0
PT-2022-Q2,31651.0,PT,2022,2,10477800,1,2022-Q2,10,302.0767718414171,0,0
PT-2022-Q3,27855.0,PT,2022,3,10477800,1,2022-Q3,11,265.84779247551967,0,0
PT-2022-Q4,33293.0,PT,2022,4,10477800,1,2022-Q4,12,317.74800053446336,1,1
PT-2023-Q1,37305.0,PT,2023,1,10477800,1,2023-Q1,13,356.038481360591,1,1
PT-2023-Q2,39254.0,PT,2023,2,10477800,1,2023-Q2,14,374.6397144438718,1,1
PT-2023-Q3,33098.0,PT,2023,3,10477800,1,2023-Q3,15,315.8869228273111,1,1
PT-2023-Q4,38809.0,PT,2023,4,10477800,1,2023-Q4,16,370.39263967626795,1,1
PY-2020-Q1,930.0,PY,2020,1,6893727,1,2020-Q1,1,13.490525516893836,0,0
PY-2020-Q2,1219.0,PY,2020,2,6893727,1,2020-Q2,2,17.68274258612214,0,0
PY-2020-Q3,1401.0,PY,2020,3,6893727,1,2020-Q3,3,20.322823923836843,0,0
PY-2020-Q4,1373.0,PY,2020,4,6893727,1,2020-Q4,4,19.916657564188426,0,0
PY-2021-Q1,1265.0,PY,2021,1,6893727,1,2021-Q1,5,18.35001589125882,0,0
PY-2021-Q2,1513.0,PY,2021,2,6893727,1,2021-Q2,6,21.94748936243051,0,0
PY-2021-Q3,1817.0,PY,2021,3,6893727,1,2021-Q3,7,26.357295552899036,0,0
PY-2021-Q4,1485.0,PY,2021,4,6893727,1,2021-Q4,8,21.541323002782097,0,0
PY-2022-Q1,1578.0,PY,2022,1,6893727,1,2022-Q1,9,22.89037555447148,0,0
PY-2022-Q2,2138.0,PY,2022,2,6893727,1,2022-Q2,10,31.01370274743981,0,0
PY-2022-Q3,2574.0,PY,2022,3,6893727,1,2022-Q3,11,37.33829320482229,0,0
PY-2022-Q4,2505.0,PY,2022,4,6893727,1,2022-Q4,12,36.33738324711727,1,1
PY-2023-Q1,2230.0,PY,2023,1,6893727,1,2023-Q1,13,32.34824935771318,1,1
PY-2023-Q2,2767.0,PY,2023,2,6893727,1,2023-Q2,14,40.137939898113174,1,1
PY-2023-Q3,2918.0,PY,2023,3,6893727,1,2023-Q3,15,42.32833705193142,1,1
PY-2023-Q4,3293.0,PY,2023,4,6893727,1,2023-Q4,16,47.768065082937,1,1
QA-2020-Q1,399.0,QA,2020,1,2269672,1,2020-Q1,1,17.579632651766424,0,0
QA-2020-Q2,656.0,QA,2020,2,2269672,1,2020-Q2,2,28.902854685610958,0,0
QA-2020-Q3,660.0,QA,2020,3,2269672,1,2020-Q3,3,29.07909160442566,0,0
QA-2020-Q4,576.0,QA,2020,4,2269672,1,2020-Q4,4,25.37811630931694,0,0
QA-2021-Q1,768.0,QA,2021,1,2269672,1,2021-Q1,5,33.83748841242259,0,0
QA-2021-Q2,933.0,QA,2021,2,2269672,1,2021-Q2,6,41.10726131352901,0,0
QA-2021-Q3,637.0,QA,2021,3,2269672,1,2021-Q3,7,28.06572932124113,0,0
QA-2021-Q4,660.0,QA,2021,4,2269672,1,2021-Q4,8,29.07909160442566,0,0
QA-2022-Q1,897.0,QA,2022,1,2269672,1,2022-Q1,9,39.52112904419669,0,0
QA-2022-Q2,748.0,QA,2022,2,2269672,1,2022-Q2,10,32.956303818349085,0,0
QA-2022-Q3,753.0,QA,2022,3,2269672,1,2022-Q3,11,33.17659996686746,0,0
QA-2022-Q4,700.0,QA,2022,4,2269672,1,2022-Q4,12,30.841460792572672,1,1
QA-2023-Q1,783.0,QA,2023,1,2269672,1,2023-Q1,13,34.49837685797772,1,1
QA-2023-Q2,1134.0,QA,2023,2,2269672,1,2023-Q2,14,49.963166483967726,1,1
QA-2023-Q3,1174.0,QA,2023,3,2269672,1,2023-Q3,15,51.72553567211474,1,1
QA-2023-Q4,1416.0,QA,2023,4,2269672,1,2023-Q4,16,62.387869260404145,1,1
RE-2020-Q1,168.0,RE,2020,1,840974,0,2020-Q1,1,19.976836382575442,0,0
RE-2020-Q2,177.0,RE,2020,2,840974,0,2020-Q2,2,21.0470240459277,0,0
RE-2020-Q3,205.0,RE,2020,3,840974,0,2020-Q3,3,24.376496776356937,0,0
RE-2020-Q4,330.0,RE,2020,4,840974,0,2020-Q4,4,39.24021432291605,0,0
RE-2021-Q1,507.0,RE,2021,1,840974,0,2021-Q1,5,60.287238368843745,0,0
RE-2021-Q2,460.0,RE,2021,2,840974,0,2021-Q2,6,54.69848057133752,0,0
RE-2021-Q3,271.0,RE,2021,3,840974,0,2021-Q3,7,32.22453964094015,0,0
RE-2021-Q4,221.0,RE,2021,4,840974,0,2021-Q4,8,26.279052622316502,0,0
RE-2022-Q1,533.0,RE,2022,1,840974,0,2022-Q1,9,63.37889161852804,0,0
RE-2022-Q2,423.0,RE,2022,2,840974,0,2022-Q2,10,50.298820177556024,0,0
RE-2022-Q3,422.0,RE,2022,3,840974,0,2022-Q3,11,50.17991043718355,0,0
RE-2022-Q4,391.0,RE,2022,4,840974,0,2022-Q4,12,46.49370848563689,0,0
RE-2023-Q1,536.0,RE,2023,1,840974,0,2023-Q1,13,63.735620839645456,0,0
RE-2023-Q2,454.0,RE,2023,2,840974,0,2023-Q2,14,53.98502212910269,0,0
RE-2023-Q3,384.0,RE,2023,3,840974,0,2023-Q3,15,45.66134030302958,0,0
RE-2023-Q4,406.0,RE,2023,4,840974,0,2023-Q4,16,48.27735459122399,0,0
RO-2020-Q1,27619.0,RO,2020,1,19942642,1,2020-Q1,1,138.49218172797768,0,0
RO-2020-Q2,30059.0,RO,2020,2,19942642,1,2020-Q2,2,150.72727073975454,0,0
RO-2020-Q3,22206.0,RO,2020,3,19942642,1,2020-Q3,3,111.34933876865462,0,0
RO-2020-Q4,27412.0,RO,2020,4,19942642,1,2020-Q4,4,137.45420491427365,0,0
RO-2021-Q1,33743.0,RO,2021,1,19942642,1,2021-Q1,5,169.2002493952406,0,0
RO-2021-Q2,33135.0,RO,2021,2,19942642,1,2021-Q2,6,166.15150590378144,0,0
RO-2021-Q3,23967.0,RO,2021,3,19942642,1,2021-Q3,7,120.1796632562526,0,0
RO-2021-Q4,30407.0,RO,2021,4,19942642,1,2021-Q4,8,152.4722752381555,0,0
RO-2022-Q1,36935.0,RO,2022,1,19942642,1,2022-Q1,9,185.20615272540118,0,0
RO-2022-Q2,37003.0,RO,2022,2,19942642,1,2022-Q2,10,185.54713061589334,0,0
RO-2022-Q3,28780.0,RO,2022,3,19942642,1,2022-Q3,11,144.31387777005673,0,0
RO-2022-Q4,35252.0,RO,2022,4,19942642,1,2022-Q4,12,176.76694993572065,1,1
RO-2023-Q1,42450.0,RO,2023,1,19942642,1,2023-Q1,13,212.86046252046242,1,1
RO-2023-Q2,41415.0,RO,2023,2,19942642,1,2023-Q2,14,207.67057845194233,1,1
RO-2023-Q3,30581.0,RO,2023,3,19942642,1,2023-Q3,15,153.344777487356,1,1
RO-2023-Q4,38300.0,RO,2023,4,19942642,1,2023-Q4,16,192.0507824389567,1,1
RS-2020-Q1,12586.0,RS,2020,1,7186862,1,2020-Q1,1,175.12511023587209,0,0
RS-2020-Q2,13114.0,RS,2020,2,7186862,1,2020-Q2,2,182.47184932728638,0,0
RS-2020-Q3,12313.0,RS,2020,3,7186862,1,2020-Q3,3,171.3265121829249,0,0
RS-2020-Q4,12703.0,RS,2020,4,7186862,1,2020-Q4,4,176.75308082999229,0,0
RS-2021-Q1,14257.0,RS,2021,1,7186862,1,2021-Q1,5,198.37586974676847,0,0
RS-2021-Q2,14032.0,RS,2021,2,7186862,1,2021-Q2,6,195.24515706576807,0,0
RS-2021-Q3,12604.0,RS,2021,3,7186862,1,2021-Q3,7,175.3755672503521,0,0
RS-2021-Q4,13417.0,RS,2021,4,7186862,1,2021-Q4,8,186.68787573770027,0,0
RS-2022-Q1,15868.0,RS,2022,1,7186862,1,2022-Q1,9,220.79177254273142,0,0
RS-2022-Q2,16301.0,RS,2022,2,7186862,1,2022-Q2,10,226.81665516883447,0,0
RS-2022-Q3,15596.0,RS,2022,3,7186862,1,2022-Q3,11,217.0070887683665,0,0
RS-2022-Q4,17968.0,RS,2022,4,7186862,1,2022-Q4,12,250.01175756540198,1,1
RS-2023-Q1,20136.0,RS,2023,1,7186862,1,2023-Q1,13,280.17791353166376,1,1
RS-2023-Q2,20038.0,RS,2023,2,7186862,1,2023-Q2,14,278.81431423060576,1,1
RS-2023-Q3,18328.0,RS,2023,3,7186862,1,2023-Q3,15,255.02089785500266,1,1
RS-2023-Q4,19274.0,RS,2023,4,7186862,1,2023-Q4,16,268.1838053937866,1,1
RU-2020-Q1,166423.0,RU,2020,1,146233000,0,2020-Q1,1,113.80673309034212,0,0
RU-2020-Q2,196825.0,RU,2020,2,146233000,0,2020-Q2,2,134.59684202608167,0,0
RU-2020-Q3,176457.0,RU,2020,3,146233000,0,2020-Q3,3,120.66838538496783,0,0
RU-2020-Q4,206463.0,RU,2020,4,146233000,0,2020-Q4,4,141.18769361224895,0,0
RU-2021-Q1,210192.0,RU,2021,1,146233000,0,2021-Q1,5,143.73773361689905,0,0
RU-2021-Q2,226417.0,RU,2021,2,146233000,0,2021-Q2,6,154.83304042179262,0,0
RU-2021-Q3,203735.0,RU,2021,3,146233000,0,2021-Q3,7,139.3221776206465,0,0
RU-2021-Q4,243577.0,RU,2021,4,146233000,0,2021-Q4,8,166.5677377883241,0,0
RU-2022-Q1,249076.0,RU,2022,1,146233000,0,2022-Q1,9,170.32817489896263,0,0
RU-2022-Q2,265683.0,RU,2022,2,146233000,0,2022-Q2,10,181.68470864989436,0,0
RU-2022-Q3,238382.0,RU,2022,3,146233000,0,2022-Q3,11,163.01518809023955,0,0
RU-2022-Q4,269138.0,RU,2022,4,146233000,0,2022-Q4,12,184.04737644717676,0,0
RU-2023-Q1,273412.0,RU,2023,1,146233000,0,2023-Q1,13,186.97010934604364,0,0
RU-2023-Q2,291174.0,RU,2023,2,146233000,0,2023-Q2,14,199.11647849664578,0,0
RU-2023-Q3,238766.0,RU,2023,3,146233000,0,2023-Q3,15,163.27778271662348,0,0
RU-2023-Q4,283389.0,RU,2023,4,146233000,0,2023-Q4,16,193.79278275081546,0,0
RW-2020-Q1,1073.0,RW,2020,1,10996891,1,2020-Q1,1,9.757303223247371,0,0
