,iso2_code,language,year_quarter,unique_id,num_pushers,language_type,year,quarter,gpt_available,population,num_pushers_pc,post_CI,python,Treatment
269,AE,Julia,2023-Q2,AE-Julia,0,,2023,14,1,9446000,0.0,1,0,0
270,AE,Julia,2023-Q3,AE-Julia,0,,2023,15,1,9446000,0.0,1,0,0
271,AE,Julia,2023-Q4,AE-Julia,0,,2023,16,1,9446000,0.0,1,0,0
272,AE,SAS,2020-Q1,AE-SAS,0,,2020,1,1,9446000,0.0,0,0,0
273,AE,SAS,2020-Q2,AE-SAS,0,,2020,2,1,9446000,0.0,0,0,0
274,AE,SAS,2020-Q3,AE-SAS,0,,2020,3,1,9446000,0.0,0,0,0
275,AE,SAS,2020-Q4,AE-SAS,0,,2020,4,1,9446000,0.0,0,0,0
276,AE,SAS,2021-Q1,AE-SAS,0,,2021,5,1,9446000,0.0,0,0,0
277,AE,SAS,2021-Q2,AE-SAS,0,,2021,6,1,9446000,0.0,0,0,0
278,AE,SAS,2021-Q3,AE-SAS,0,,2021,7,1,9446000,0.0,0,0,0
279,AE,SAS,2021-Q4,AE-SAS,0,,2021,8,1,9446000,0.0,0,0,0
280,AE,SAS,2022-Q1,AE-SAS,0,,2022,9,1,9446000,0.0,0,0,0
281,AE,SAS,2022-Q2,AE-SAS,0,,2022,10,1,9446000,0.0,0,0,0
282,AE,SAS,2022-Q3,AE-SAS,0,,2022,11,1,9446000,0.0,0,0,0
283,AE,SAS,2022-Q4,AE-SAS,0,,2022,12,1,9446000,0.0,0,0,0
284,AE,SAS,2023-Q1,AE-SAS,0,,2023,13,1,9446000,0.0,1,0,0
285,AE,SAS,2023-Q2,AE-SAS,0,,2023,14,1,9446000,0.0,1,0,0
286,AE,SAS,2023-Q3,AE-SAS,0,,2023,15,1,9446000,0.0,1,0,0
287,AE,SAS,2023-Q4,AE-SAS,0,,2023,16,1,9446000,0.0,1,0,0
288,AE,SQL,2020-Q1,AE-SQL,0,,2020,1,1,9446000,0.0,0,0,0
289,AE,SQL,2020-Q2,AE-SQL,0,,2020,2,1,9446000,0.0,0,0,0
290,AE,SQL,2020-Q3,AE-SQL,0,,2020,3,1,9446000,0.0,0,0,0
291,AE,SQL,2020-Q4,AE-SQL,0,,2020,4,1,9446000,0.0,0,0,0
292,AE,SQL,2021-Q1,AE-SQL,0,,2021,5,1,9446000,0.0,0,0,0
293,AE,SQL,2021-Q2,AE-SQL,0,,2021,6,1,9446000,0.0,0,0,0
294,AE,SQL,2021-Q3,AE-SQL,0,,2021,7,1,9446000,0.0,0,0,0
295,AE,SQL,2021-Q4,AE-SQL,0,,2021,8,1,9446000,0.0,0,0,0
296,AE,SQL,2022-Q1,AE-SQL,0,,2022,9,1,9446000,0.0,0,0,0
297,AE,SQL,2022-Q2,AE-SQL,0,,2022,10,1,9446000,0.0,0,0,0
298,AE,SQL,2022-Q3,AE-SQL,0,,2022,11,1,9446000,0.0,0,0,0
299,AE,SQL,2022-Q4,AE-SQL,0,,2022,12,1,9446000,0.0,0,0,0
300,AE,SQL,2023-Q1,AE-SQL,0,,2023,13,1,9446000,0.0,1,0,0
301,AE,SQL,2023-Q2,AE-SQL,0,,2023,14,1,9446000,0.0,1,0,0
302,AE,SQL,2023-Q3,AE-SQL,0,,2023,15,1,9446000,0.0,1,0,0
303,AE,SQL,2023-Q4,AE-SQL,0,,2023,16,1,9446000,0.0,1,0,0
304,AL,JavaScript,2020-Q1,AL-JavaScript,847,programming,2020,1,1,2895947,29.247772835621646,0,0,0
305,AL,JavaScript,2020-Q2,AL-JavaScript,988,programming,2020,2,1,2895947,34.1166464717759,0,0,0
306,AL,JavaScript,2020-Q3,AL-JavaScript,776,programming,2020,3,1,2895947,26.796070508196458,0,0,0
307,AL,JavaScript,2020-Q4,AL-JavaScript,912,programming,2020,4,1,2895947,31.49228905087006,0,0,0
308,AL,JavaScript,2021-Q1,AL-JavaScript,1226,programming,2021,5,1,2895947,42.33502892145471,0,0,0
309,AL,JavaScript,2021-Q2,AL-JavaScript,1215,programming,2021,6,1,2895947,41.95518771579728,0,0,0
310,AL,JavaScript,2021-Q3,AL-JavaScript,1006,programming,2021,7,1,2895947,34.73820480830623,0,0,0
311,AL,JavaScript,2021-Q4,AL-JavaScript,922,programming,2021,8,1,2895947,31.837599237831355,0,0,0
312,AL,JavaScript,2022-Q1,AL-JavaScript,1242,programming,2022,9,1,2895947,42.88752522059278,0,0,0
313,AL,JavaScript,2022-Q2,AL-JavaScript,1636,programming,2022,10,1,2895947,56.49274658686778,0,0,0
314,AL,JavaScript,2022-Q3,AL-JavaScript,1252,programming,2022,11,1,2895947,43.23283540755408,0,0,0
315,AL,JavaScript,2022-Q4,AL-JavaScript,1222,programming,2022,12,1,2895947,42.19690484667019,0,0,0
316,AL,JavaScript,2023-Q1,AL-JavaScript,1047,programming,2023,13,1,2895947,36.15397657484754,1,0,0
317,AL,JavaScript,2023-Q2,AL-JavaScript,1221,programming,2023,14,1,2895947,42.16237382797406,1,0,0
318,AL,JavaScript,2023-Q3,AL-JavaScript,1055,programming,2023,15,1,2895947,36.430224724416576,1,0,0
319,AL,JavaScript,2023-Q4,AL-JavaScript,1111,programming,2023,16,1,2895947,38.36396177139982,1,0,0
320,AL,Python,2020-Q1,AL-Python,194,programming,2020,1,1,2895947,6.699017627049114,0,1,0
321,AL,Python,2020-Q2,AL-Python,218,programming,2020,2,1,2895947,7.527762075756221,0,1,0
322,AL,Python,2020-Q3,AL-Python,200,programming,2020,3,1,2895947,6.906203739225891,0,1,0
323,AL,Python,2020-Q4,AL-Python,212,programming,2020,4,1,2895947,7.320575963579444,0,1,0
324,AL,Python,2021-Q1,AL-Python,315,programming,2021,5,1,2895947,10.877270889280776,0,1,0
325,AL,Python,2021-Q2,AL-Python,314,programming,2021,6,1,2895947,10.842739870584648,0,1,0
326,AL,Python,2021-Q3,AL-Python,279,programming,2021,7,1,2895947,9.634154216220118,0,1,0
327,AL,Python,2021-Q4,AL-Python,211,programming,2021,8,1,2895947,7.286044944883315,0,1,0
328,AL,Python,2022-Q1,AL-Python,270,programming,2022,9,1,2895947,9.323375047954952,0,1,0
329,AL,Python,2022-Q2,AL-Python,390,programming,2022,10,1,2895947,13.467097291490488,0,1,0
330,AL,Python,2022-Q3,AL-Python,270,programming,2022,11,1,2895947,9.323375047954952,0,1,0
331,AL,Python,2022-Q4,AL-Python,294,programming,2022,12,1,2895947,10.152119496662058,0,1,0
332,AL,Python,2023-Q1,AL-Python,326,programming,2023,13,1,2895947,11.2571120949382,1,1,1
333,AL,Python,2023-Q2,AL-Python,377,programming,2023,14,1,2895947,13.018194048440805,1,1,1
334,AL,Python,2023-Q3,AL-Python,335,programming,2023,15,1,2895947,11.567891263203366,1,1,1
335,AL,Python,2023-Q4,AL-Python,326,programming,2023,16,1,2895947,11.2571120949382,1,1,1
336,AL,Java,2020-Q1,AL-Java,339,programming,2020,1,1,2895947,11.706015337987886,0,0,0
337,AL,Java,2020-Q2,AL-Java,354,programming,2020,2,1,2895947,12.223980618429826,0,0,0
338,AL,Java,2020-Q3,AL-Java,254,programming,2020,3,1,2895947,8.770878748816882,0,0,0
339,AL,Java,2020-Q4,AL-Java,227,programming,2020,4,1,2895947,7.838541244021386,0,0,0
340,AL,Java,2021-Q1,AL-Java,294,programming,2021,5,1,2895947,10.152119496662058,0,0,0
341,AL,Java,2021-Q2,AL-Java,374,programming,2021,6,1,2895947,12.914600992352415,0,0,0
342,AL,Java,2021-Q3,AL-Java,294,programming,2021,7,1,2895947,10.152119496662058,0,0,0
343,AL,Java,2021-Q4,AL-Java,254,programming,2021,8,1,2895947,8.770878748816882,0,0,0
344,AL,Java,2022-Q1,AL-Java,303,programming,2022,9,1,2895947,10.462898664927224,0,0,0
345,AL,Java,2022-Q2,AL-Java,525,programming,2022,10,1,2895947,18.128784815467963,0,0,0
346,AL,Java,2022-Q3,AL-Java,317,programming,2022,11,1,2895947,10.946332926673037,0,0,0
347,AL,Java,2022-Q4,AL-Java,283,programming,2022,12,1,2895947,9.772278291004636,0,0,0
348,AL,Java,2023-Q1,AL-Java,293,programming,2023,13,1,2895947,10.11758847796593,1,0,0
349,AL,Java,2023-Q2,AL-Java,361,programming,2023,14,1,2895947,12.46569774930273,1,0,0
350,AL,Java,2023-Q3,AL-Java,233,programming,2023,15,1,2895947,8.045727356198162,1,0,0
351,AL,Java,2023-Q4,AL-Java,388,programming,2023,16,1,2895947,13.398035254098229,1,0,0
352,AL,Ruby,2020-Q1,AL-Ruby,0,,2020,1,1,2895947,0.0,0,0,0
353,AL,Ruby,2020-Q2,AL-Ruby,152,programming,2020,2,1,2895947,5.248714841811677,0,0,0
354,AL,Ruby,2020-Q3,AL-Ruby,137,programming,2020,3,1,2895947,4.730749561369735,0,0,0
355,AL,Ruby,2020-Q4,AL-Ruby,152,programming,2020,4,1,2895947,5.248714841811677,0,0,0
356,AL,Ruby,2021-Q1,AL-Ruby,144,programming,2021,5,1,2895947,4.972466692242641,0,0,0
357,AL,Ruby,2021-Q2,AL-Ruby,184,programming,2021,6,1,2895947,6.3537074400878195,0,0,0
358,AL,Ruby,2021-Q3,AL-Ruby,0,,2021,7,1,2895947,0.0,0,0,0
359,AL,Ruby,2021-Q4,AL-Ruby,0,,2021,8,1,2895947,0.0,0,0,0
360,AL,Ruby,2022-Q1,AL-Ruby,0,,2022,9,1,2895947,0.0,0,0,0
361,AL,Ruby,2022-Q2,AL-Ruby,0,,2022,10,1,2895947,0.0,0,0,0
362,AL,Ruby,2022-Q3,AL-Ruby,0,,2022,11,1,2895947,0.0,0,0,0
363,AL,Ruby,2022-Q4,AL-Ruby,0,,2022,12,1,2895947,0.0,0,0,0
364,AL,Ruby,2023-Q1,AL-Ruby,0,,2023,13,1,2895947,0.0,1,0,0
365,AL,Ruby,2023-Q2,AL-Ruby,0,,2023,14,1,2895947,0.0,1,0,0
366,AL,Ruby,2023-Q3,AL-Ruby,0,,2023,15,1,2895947,0.0,1,0,0
367,AL,Ruby,2023-Q4,AL-Ruby,0,,2023,16,1,2895947,0.0,1,0,0
368,AL,PHP,2020-Q1,AL-PHP,238,programming,2020,1,1,2895947,8.21838244967881,0,0,0
369,AL,PHP,2020-Q2,AL-PHP,414,programming,2020,2,1,2895947,14.295841740197593,0,0,0
370,AL,PHP,2020-Q3,AL-PHP,292,programming,2020,3,1,2895947,10.083057459269801,0,0,0
371,AL,PHP,2020-Q4,AL-PHP,219,programming,2020,4,1,2895947,7.562293094452349,0,0,0
372,AL,PHP,2021-Q1,AL-PHP,363,programming,2021,5,1,2895947,12.534759786694993,0,0,0
373,AL,PHP,2021-Q2,AL-PHP,425,programming,2021,6,1,2895947,14.67568294585502,0,0,0
374,AL,PHP,2021-Q3,AL-PHP,224,programming,2021,7,1,2895947,7.734948187932997,0,0,0
375,AL,PHP,2021-Q4,AL-PHP,204,programming,2021,8,1,2895947,7.0443278140104075,0,0,0
376,AL,PHP,2022-Q1,AL-PHP,290,programming,2022,9,1,2895947,10.013995421877542,0,0,0
377,AL,PHP,2022-Q2,AL-PHP,438,programming,2022,10,1,2895947,15.124586188904699,0,0,0
378,AL,PHP,2022-Q3,AL-PHP,223,programming,2022,11,1,2895947,7.700417169236868,0,0,0
379,AL,PHP,2022-Q4,AL-PHP,196,programming,2022,12,1,2895947,6.768079664441373,0,0,0
380,AL,PHP,2023-Q1,AL-PHP,233,programming,2023,13,1,2895947,8.045727356198162,1,0,0
381,AL,PHP,2023-Q2,AL-PHP,347,programming,2023,14,1,2895947,11.982263487556919,1,0,0
382,AL,PHP,2023-Q3,AL-PHP,159,programming,2023,15,1,2895947,5.490431972684583,1,0,0
383,AL,PHP,2023-Q4,AL-PHP,164,programming,2023,16,1,2895947,5.663087066165231,1,0,0
384,AL,TypeScript,2020-Q1,AL-TypeScript,167,programming,2020,1,1,2895947,5.766680122253619,0,0,0
385,AL,TypeScript,2020-Q2,AL-TypeScript,125,programming,2020,2,1,2895947,4.316377337016181,0,0,0
386,AL,TypeScript,2020-Q3,AL-TypeScript,164,programming,2020,3,1,2895947,5.663087066165231,0,0,0
387,AL,TypeScript,2020-Q4,AL-TypeScript,165,programming,2020,4,1,2895947,5.69761808486136,0,0,0
388,AL,TypeScript,2021-Q1,AL-TypeScript,210,programming,2021,5,1,2895947,7.251513926187186,0,0,0
389,AL,TypeScript,2021-Q2,AL-TypeScript,294,programming,2021,6,1,2895947,10.152119496662058,0,0,0
390,AL,TypeScript,2021-Q3,AL-TypeScript,220,programming,2021,7,1,2895947,7.596824113148479,0,0,0
391,AL,TypeScript,2021-Q4,AL-TypeScript,227,programming,2021,8,1,2895947,7.838541244021386,0,0,0
392,AL,TypeScript,2022-Q1,AL-TypeScript,276,programming,2022,9,1,2895947,9.530561160131729,0,0,0
393,AL,TypeScript,2022-Q2,AL-TypeScript,415,programming,2022,10,1,2895947,14.330372758893724,0,0,0
394,AL,TypeScript,2022-Q3,AL-TypeScript,352,programming,2022,11,1,2895947,12.154918581037567,0,0,0
395,AL,TypeScript,2022-Q4,AL-TypeScript,289,programming,2022,12,1,2895947,9.979464403181412,0,0,0
396,AL,TypeScript,2023-Q1,AL-TypeScript,280,programming,2023,13,1,2895947,9.668685234916246,1,0,0
397,AL,TypeScript,2023-Q2,AL-TypeScript,362,programming,2023,14,1,2895947,12.50022876799886,1,0,0
398,AL,TypeScript,2023-Q3,AL-TypeScript,371,programming,2023,15,1,2895947,12.811007936264026,1,0,0
399,AL,TypeScript,2023-Q4,AL-TypeScript,359,programming,2023,16,1,2895947,12.396635711910474,1,0,0
400,AL,C#,2020-Q1,AL-C#,140,programming,2020,1,1,2895947,4.834342617458123,0,0,0
401,AL,C#,2020-Q2,AL-C#,157,programming,2020,2,1,2895947,5.421369935292324,0,0,0
402,AL,C#,2020-Q3,AL-C#,125,programming,2020,3,1,2895947,4.316377337016181,0,0,0
403,AL,C#,2020-Q4,AL-C#,162,programming,2020,4,1,2895947,5.594025028772971,0,0,0
404,AL,C#,2021-Q1,AL-C#,173,programming,2021,5,1,2895947,5.973866234430395,0,0,0
405,AL,C#,2021-Q2,AL-C#,348,programming,2021,6,1,2895947,12.016794506253051,0,0,0
406,AL,C#,2021-Q3,AL-C#,239,programming,2021,7,1,2895947,8.252913468374938,0,0,0
407,AL,C#,2021-Q4,AL-C#,150,programming,2021,8,1,2895947,5.179652804419418,0,0,0
408,AL,C#,2022-Q1,AL-C#,202,programming,2022,9,1,2895947,6.97526577661815,0,0,0
409,AL,C#,2022-Q2,AL-C#,335,programming,2022,10,1,2895947,11.567891263203366,0,0,0
410,AL,C#,2022-Q3,AL-C#,215,programming,2022,11,1,2895947,7.424169019667832,0,0,0
411,AL,C#,2022-Q4,AL-C#,209,programming,2022,12,1,2895947,7.216982907491055,0,0,0
412,AL,C#,2023-Q1,AL-C#,171,programming,2023,13,1,2895947,5.904804197038136,1,0,0
413,AL,C#,2023-Q2,AL-C#,173,programming,2023,14,1,2895947,5.973866234430395,1,0,0
414,AL,C#,2023-Q3,AL-C#,154,programming,2023,15,1,2895947,5.317776879203936,1,0,0
415,AL,C#,2023-Q4,AL-C#,199,programming,2023,16,1,2895947,6.8716727205297605,1,0,0
416,AL,C++,2020-Q1,AL-C++,0,,2020,1,1,2895947,0.0,0,0,0
417,AL,C++,2020-Q2,AL-C++,0,,2020,2,1,2895947,0.0,0,0,0
418,AL,C++,2020-Q3,AL-C++,0,,2020,3,1,2895947,0.0,0,0,0
419,AL,C++,2020-Q4,AL-C++,0,,2020,4,1,2895947,0.0,0,0,0
420,AL,C++,2021-Q1,AL-C++,0,,2021,5,1,2895947,0.0,0,0,0
421,AL,C++,2021-Q2,AL-C++,0,,2021,6,1,2895947,0.0,0,0,0
422,AL,C++,2021-Q3,AL-C++,0,,2021,7,1,2895947,0.0,0,0,0
423,AL,C++,2021-Q4,AL-C++,0,,2021,8,1,2895947,0.0,0,0,0
424,AL,C++,2022-Q1,AL-C++,0,,2022,9,1,2895947,0.0,0,0,0
425,AL,C++,2022-Q2,AL-C++,126,programming,2022,10,1,2895947,4.350908355712311,0,0,0
426,AL,C++,2022-Q3,AL-C++,0,,2022,11,1,2895947,0.0,0,0,0
427,AL,C++,2022-Q4,AL-C++,0,,2022,12,1,2895947,0.0,0,0,0
428,AL,C++,2023-Q1,AL-C++,0,,2023,13,1,2895947,0.0,1,0,0
429,AL,C++,2023-Q2,AL-C++,0,,2023,14,1,2895947,0.0,1,0,0
430,AL,C++,2023-Q3,AL-C++,0,,2023,15,1,2895947,0.0,1,0,0
431,AL,C++,2023-Q4,AL-C++,0,,2023,16,1,2895947,0.0,1,0,0
432,AL,Swift,2020-Q1,AL-Swift,0,,2020,1,1,2895947,0.0,0,0,0
433,AL,Swift,2020-Q2,AL-Swift,0,,2020,2,1,2895947,0.0,0,0,0
434,AL,Swift,2020-Q3,AL-Swift,0,,2020,3,1,2895947,0.0,0,0,0
435,AL,Swift,2020-Q4,AL-Swift,0,,2020,4,1,2895947,0.0,0,0,0
436,AL,Swift,2021-Q1,AL-Swift,0,,2021,5,1,2895947,0.0,0,0,0
437,AL,Swift,2021-Q2,AL-Swift,0,,2021,6,1,2895947,0.0,0,0,0
438,AL,Swift,2021-Q3,AL-Swift,0,,2021,7,1,2895947,0.0,0,0,0
439,AL,Swift,2021-Q4,AL-Swift,0,,2021,8,1,2895947,0.0,0,0,0
440,AL,Swift,2022-Q1,AL-Swift,0,,2022,9,1,2895947,0.0,0,0,0
441,AL,Swift,2022-Q2,AL-Swift,0,,2022,10,1,2895947,0.0,0,0,0
442,AL,Swift,2022-Q3,AL-Swift,0,,2022,11,1,2895947,0.0,0,0,0
443,AL,Swift,2022-Q4,AL-Swift,0,,2022,12,1,2895947,0.0,0,0,0
444,AL,Swift,2023-Q1,AL-Swift,0,,2023,13,1,2895947,0.0,1,0,0
445,AL,Swift,2023-Q2,AL-Swift,0,,2023,14,1,2895947,0.0,1,0,0
446,AL,Swift,2023-Q3,AL-Swift,0,,2023,15,1,2895947,0.0,1,0,0
447,AL,Swift,2023-Q4,AL-Swift,0,,2023,16,1,2895947,0.0,1,0,0
448,AL,Kotlin,2020-Q1,AL-Kotlin,0,,2020,1,1,2895947,0.0,0,0,0
449,AL,Kotlin,2020-Q2,AL-Kotlin,0,,2020,2,1,2895947,0.0,0,0,0
450,AL,Kotlin,2020-Q3,AL-Kotlin,0,,2020,3,1,2895947,0.0,0,0,0
451,AL,Kotlin,2020-Q4,AL-Kotlin,0,,2020,4,1,2895947,0.0,0,0,0
452,AL,Kotlin,2021-Q1,AL-Kotlin,0,,2021,5,1,2895947,0.0,0,0,0
453,AL,Kotlin,2021-Q2,AL-Kotlin,0,,2021,6,1,2895947,0.0,0,0,0
454,AL,Kotlin,2021-Q3,AL-Kotlin,0,,2021,7,1,2895947,0.0,0,0,0
455,AL,Kotlin,2021-Q4,AL-Kotlin,0,,2021,8,1,2895947,0.0,0,0,0
456,AL,Kotlin,2022-Q1,AL-Kotlin,0,,2022,9,1,2895947,0.0,0,0,0
457,AL,Kotlin,2022-Q2,AL-Kotlin,0,,2022,10,1,2895947,0.0,0,0,0
458,AL,Kotlin,2022-Q3,AL-Kotlin,0,,2022,11,1,2895947,0.0,0,0,0
459,AL,Kotlin,2022-Q4,AL-Kotlin,0,,2022,12,1,2895947,0.0,0,0,0
460,AL,Kotlin,2023-Q1,AL-Kotlin,0,,2023,13,1,2895947,0.0,1,0,0
461,AL,Kotlin,2023-Q2,AL-Kotlin,0,,2023,14,1,2895947,0.0,1,0,0
462,AL,Kotlin,2023-Q3,AL-Kotlin,0,,2023,15,1,2895947,0.0,1,0,0
463,AL,Kotlin,2023-Q4,AL-Kotlin,0,,2023,16,1,2895947,0.0,1,0,0
464,AL,Go,2020-Q1,AL-Go,0,,2020,1,1,2895947,0.0,0,0,0
465,AL,Go,2020-Q2,AL-Go,0,,2020,2,1,2895947,0.0,0,0,0
466,AL,Go,2020-Q3,AL-Go,0,,2020,3,1,2895947,0.0,0,0,0
467,AL,Go,2020-Q4,AL-Go,0,,2020,4,1,2895947,0.0,0,0,0
468,AL,Go,2021-Q1,AL-Go,0,,2021,5,1,2895947,0.0,0,0,0
469,AL,Go,2021-Q2,AL-Go,0,,2021,6,1,2895947,0.0,0,0,0
470,AL,Go,2021-Q3,AL-Go,0,,2021,7,1,2895947,0.0,0,0,0
471,AL,Go,2021-Q4,AL-Go,0,,2021,8,1,2895947,0.0,0,0,0
472,AL,Go,2022-Q1,AL-Go,0,,2022,9,1,2895947,0.0,0,0,0
473,AL,Go,2022-Q2,AL-Go,0,,2022,10,1,2895947,0.0,0,0,0
474,AL,Go,2022-Q3,AL-Go,0,,2022,11,1,2895947,0.0,0,0,0
475,AL,Go,2022-Q4,AL-Go,0,,2022,12,1,2895947,0.0,0,0,0
476,AL,Go,2023-Q1,AL-Go,0,,2023,13,1,2895947,0.0,1,0,0
477,AL,Go,2023-Q2,AL-Go,0,,2023,14,1,2895947,0.0,1,0,0
478,AL,Go,2023-Q3,AL-Go,0,,2023,15,1,2895947,0.0,1,0,0
479,AL,Go,2023-Q4,AL-Go,0,,2023,16,1,2895947,0.0,1,0,0
480,AL,Perl,2020-Q1,AL-Perl,0,,2020,1,1,2895947,0.0,0,0,0
481,AL,Perl,2020-Q2,AL-Perl,0,,2020,2,1,2895947,0.0,0,0,0
482,AL,Perl,2020-Q3,AL-Perl,0,,2020,3,1,2895947,0.0,0,0,0
483,AL,Perl,2020-Q4,AL-Perl,0,,2020,4,1,2895947,0.0,0,0,0
484,AL,Perl,2021-Q1,AL-Perl,0,,2021,5,1,2895947,0.0,0,0,0
485,AL,Perl,2021-Q2,AL-Perl,0,,2021,6,1,2895947,0.0,0,0,0
486,AL,Perl,2021-Q3,AL-Perl,0,,2021,7,1,2895947,0.0,0,0,0
487,AL,Perl,2021-Q4,AL-Perl,0,,2021,8,1,2895947,0.0,0,0,0
488,AL,Perl,2022-Q1,AL-Perl,0,,2022,9,1,2895947,0.0,0,0,0
489,AL,Perl,2022-Q2,AL-Perl,0,,2022,10,1,2895947,0.0,0,0,0
490,AL,Perl,2022-Q3,AL-Perl,0,,2022,11,1,2895947,0.0,0,0,0
491,AL,Perl,2022-Q4,AL-Perl,0,,2022,12,1,2895947,0.0,0,0,0
492,AL,Perl,2023-Q1,AL-Perl,0,,2023,13,1,2895947,0.0,1,0,0
493,AL,Perl,2023-Q2,AL-Perl,0,,2023,14,1,2895947,0.0,1,0,0
494,AL,Perl,2023-Q3,AL-Perl,0,,2023,15,1,2895947,0.0,1,0,0
495,AL,Perl,2023-Q4,AL-Perl,0,,2023,16,1,2895947,0.0,1,0,0
496,AL,R,2020-Q1,AL-R,0,,2020,1,1,2895947,0.0,0,0,0
497,AL,R,2020-Q2,AL-R,0,,2020,2,1,2895947,0.0,0,0,0
498,AL,R,2020-Q3,AL-R,0,,2020,3,1,2895947,0.0,0,0,0
499,AL,R,2020-Q4,AL-R,0,,2020,4,1,2895947,0.0,0,0,0
500,AL,R,2021-Q1,AL-R,0,,2021,5,1,2895947,0.0,0,0,0
501,AL,R,2021-Q2,AL-R,0,,2021,6,1,2895947,0.0,0,0,0
502,AL,R,2021-Q3,AL-R,0,,2021,7,1,2895947,0.0,0,0,0
503,AL,R,2021-Q4,AL-R,0,,2021,8,1,2895947,0.0,0,0,0
504,AL,R,2022-Q1,AL-R,0,,2022,9,1,2895947,0.0,0,0,0
505,AL,R,2022-Q2,AL-R,0,,2022,10,1,2895947,0.0,0,0,0
506,AL,R,2022-Q3,AL-R,0,,2022,11,1,2895947,0.0,0,0,0
507,AL,R,2022-Q4,AL-R,0,,2022,12,1,2895947,0.0,0,0,0
508,AL,R,2023-Q1,AL-R,0,,2023,13,1,2895947,0.0,1,0,0
509,AL,R,2023-Q2,AL-R,0,,2023,14,1,2895947,0.0,1,0,0
510,AL,R,2023-Q3,AL-R,0,,2023,15,1,2895947,0.0,1,0,0
511,AL,R,2023-Q4,AL-R,0,,2023,16,1,2895947,0.0,1,0,0
512,AL,MATLAB,2020-Q1,AL-MATLAB,0,,2020,1,1,2895947,0.0,0,0,0
513,AL,MATLAB,2020-Q2,AL-MATLAB,0,,2020,2,1,2895947,0.0,0,0,0
514,AL,MATLAB,2020-Q3,AL-MATLAB,0,,2020,3,1,2895947,0.0,0,0,0
515,AL,MATLAB,2020-Q4,AL-MATLAB,0,,2020,4,1,2895947,0.0,0,0,0
516,AL,MATLAB,2021-Q1,AL-MATLAB,0,,2021,5,1,2895947,0.0,0,0,0
517,AL,MATLAB,2021-Q2,AL-MATLAB,0,,2021,6,1,2895947,0.0,0,0,0
518,AL,MATLAB,2021-Q3,AL-MATLAB,0,,2021,7,1,2895947,0.0,0,0,0
519,AL,MATLAB,2021-Q4,AL-MATLAB,0,,2021,8,1,2895947,0.0,0,0,0
520,AL,MATLAB,2022-Q1,AL-MATLAB,0,,2022,9,1,2895947,0.0,0,0,0
521,AL,MATLAB,2022-Q2,AL-MATLAB,0,,2022,10,1,2895947,0.0,0,0,0
522,AL,MATLAB,2022-Q3,AL-MATLAB,0,,2022,11,1,2895947,0.0,0,0,0
523,AL,MATLAB,2022-Q4,AL-MATLAB,0,,2022,12,1,2895947,0.0,0,0,0
524,AL,MATLAB,2023-Q1,AL-MATLAB,0,,2023,13,1,2895947,0.0,1,0,0
525,AL,MATLAB,2023-Q2,AL-MATLAB,0,,2023,14,1,2895947,0.0,1,0,0
526,AL,MATLAB,2023-Q3,AL-MATLAB,0,,2023,15,1,2895947,0.0,1,0,0
527,AL,MATLAB,2023-Q4,AL-MATLAB,0,,2023,16,1,2895947,0.0,1,0,0
528,AL,Scala,2020-Q1,AL-Scala,0,,2020,1,1,2895947,0.0,0,0,0
529,AL,Scala,2020-Q2,AL-Scala,0,,2020,2,1,2895947,0.0,0,0,0
530,AL,Scala,2020-Q3,AL-Scala,0,,2020,3,1,2895947,0.0,0,0,0
531,AL,Scala,2020-Q4,AL-Scala,0,,2020,4,1,2895947,0.0,0,0,0
532,AL,Scala,2021-Q1,AL-Scala,0,,2021,5,1,2895947,0.0,0,0,0
533,AL,Scala,2021-Q2,AL-Scala,0,,2021,6,1,2895947,0.0,0,0,0
534,AL,Scala,2021-Q3,AL-Scala,0,,2021,7,1,2895947,0.0,0,0,0
535,AL,Scala,2021-Q4,AL-Scala,0,,2021,8,1,2895947,0.0,0,0,0
536,AL,Scala,2022-Q1,AL-Scala,0,,2022,9,1,2895947,0.0,0,0,0
537,AL,Scala,2022-Q2,AL-Scala,0,,2022,10,1,2895947,0.0,0,0,0
538,AL,Scala,2022-Q3,AL-Scala,0,,2022,11,1,2895947,0.0,0,0,0
539,AL,Scala,2022-Q4,AL-Scala,0,,2022,12,1,2895947,0.0,0,0,0
540,AL,Scala,2023-Q1,AL-Scala,0,,2023,13,1,2895947,0.0,1,0,0
541,AL,Scala,2023-Q2,AL-Scala,0,,2023,14,1,2895947,0.0,1,0,0
542,AL,Scala,2023-Q3,AL-Scala,0,,2023,15,1,2895947,0.0,1,0,0
543,AL,Scala,2023-Q4,AL-Scala,0,,2023,16,1,2895947,0.0,1,0,0
544,AL,Fortran,2020-Q1,AL-Fortran,0,,2020,1,1,2895947,0.0,0,0,0
545,AL,Fortran,2020-Q2,AL-Fortran,0,,2020,2,1,2895947,0.0,0,0,0
546,AL,Fortran,2020-Q3,AL-Fortran,0,,2020,3,1,2895947,0.0,0,0,0
547,AL,Fortran,2020-Q4,AL-Fortran,0,,2020,4,1,2895947,0.0,0,0,0
548,AL,Fortran,2021-Q1,AL-Fortran,0,,2021,5,1,2895947,0.0,0,0,0
549,AL,Fortran,2021-Q2,AL-Fortran,0,,2021,6,1,2895947,0.0,0,0,0
