git_pushes,iso2_code,year,quarter,gpt_available,post_1,post_2,gpt_available_post1,gpt_available_post2,year_quarter_num,population,pushes_pc,developers,developers_pc,pushes_perdev
60734,IQ,2021,4,1,0,0,0,0,8,36004552,0.0016868422637226538,120522,0.0033474100719264608,0.5039245946798095
53703,SV,2021,4,1,0,0,0,0,8,6401240,0.008389468290518712,44261,0.006914441576944467,1.2133255010053998
53537,BA,2021,4,1,0,0,0,0,8,3791622,0.014119814686168611,45481,0.011995130316260429,1.1771289109738132
53008,LB,2021,4,1,0,0,0,0,8,4104000,0.01291617933723197,58179,0.014176169590643274,0.9111191323329724
50157,UG,2021,4,1,0,0,0,0,8,34856813,0.0014389439447605264,36304,0.0010415180527261628,1.3815832966064345
44470,MK,2021,4,1,0,0,0,0,8,2058539,0.02160269977882372,37158,0.01805066603061686,1.196781312234243
42491,IS,2021,4,1,0,0,0,0,8,328170,0.12947862388396258,21139,0.06441478501995916,2.0100761625431667
41882,CM,2021,4,0,0,0,0,0,8,20386799,0.0020543686137289136,33992,0.0016673534673098999,1.2321134384561072
41667,RW,2021,4,1,0,0,0,0,8,10996891,0.0037889799944366095,16831,0.0015305234906847762,2.4756104806606856
41611,MM,2021,4,1,0,0,0,0,8,54688774,0.0007608691319355595,82771,0.0015134915988425704,0.5027243841442051
39584,LU,2021,4,1,0,0,0,0,8,549700,0.07201018737493178,23649,0.043021648171730036,1.673812846209142
38957,KH,2021,4,0,0,0,0,0,8,15184116,0.0025656416218105813,53363,0.0035143962282690676,0.7300376665479826
35609,CY,2021,4,1,0,0,0,0,8,858000,0.041502331002331,25812,0.030083916083916085,1.379552146288548
35276,PS,2021,4,1,0,0,0,0,8,5483450,0.006433176193819584,45008,0.008207971258970173,0.783771773906861
34144,HN,2021,4,1,0,0,0,0,8,8725111,0.003913302650247086,31202,0.0035761149628927356,1.094288827639254
32304,PR,2021,4,0,0,0,0,0,8,3615086,0.00893588700241156,30381,0.008403949449611987,1.0632961390342648
31387,AL,2021,4,1,0,0,0,0,8,2895947,0.010838250838154151,46795,0.016158790198853776,0.670734052783417
28178,SN,2021,4,1,0,0,0,0,8,13508715,0.002085912686735933,25249,0.0018690896950598187,1.1160045942413561
27327,PA,2021,4,1,0,0,0,0,8,3713312,0.007359198472953525,31984,0.00861333494196017,0.854395947973987
25471,TZ,2021,4,1,0,0,0,0,8,47421786,0.0005371159998065025,30232,0.0006375128933355653,0.8425178618682191
24582,MT,2021,4,1,0,0,0,0,8,416055,0.05908353462883513,18402,0.04422972924252803,1.3358330616237366
24193,NI,2021,4,1,0,0,0,0,8,6134270,0.003943908566137454,20521,0.003345304331240718,1.1789386482140247
23507,JM,2021,4,1,0,0,0,0,8,2717991,0.00864866734290143,21219,0.00780686911766816,1.1078278900984966
21878,PY,2021,4,1,0,0,0,0,8,6893727,0.003173609862995735,25813,0.0037444186577159206,0.8475574323015534
21586,CU,2021,4,0,0,0,0,0,8,11210064,0.0019255911473832798,23831,0.002125857622222317,0.9057949729344131
19915,MU,2021,4,1,0,0,0,0,8,1261208,0.01579041680674401,17571,0.013931881180582426,1.133401627681976
19785,MN,2021,4,1,0,0,0,0,8,2987733,0.006622077675615592,26261,0.008789607371207535,0.7533985758348882
19465,SY,2021,4,0,0,0,0,0,8,22964324,0.0008476191156334495,26127,0.00113772127583638,0.7450147357140123
17721,KW,2021,4,1,0,0,0,0,8,3268431,0.005421867556634973,40249,0.012314471377856837,0.44028423066411587
16771,CI,2021,4,1,0,0,0,0,8,23821000,0.0007040426514420049,28562,0.0011990260694345325,0.587178768993768
16684,ZW,2021,4,0,0,0,0,0,8,13061239,0.0012773673309247307,23154,0.0017727261556120366,0.7205666407532176
16566,MG,2021,4,1,0,0,0,0,8,21842167,0.0007584412297552711,18346,0.0008399349753163228,0.9029761255859587
15771,AO,2021,4,1,0,0,0,0,8,24383301,0.0006467951160509399,15173,0.0006222701347943004,1.0394121136228827
15674,QA,2021,4,1,0,0,0,0,8,2269672,0.006905843663754058,33126,0.014595060431639462,0.4731630743222846
14469,MO,2021,4,0,0,0,0,0,8,631000,0.02293026941362916,13383,0.021209191759112518,1.081147724725398
13329,BH,2021,4,0,0,0,0,0,8,1316500,0.010124572730725409,19084,0.014496012153437144,0.698438482498428
13248,ZM,2021,4,1,0,0,0,0,8,15023315,0.0008818293432574635,14008,0.0009324173792535136,0.9457452884066248
13095,BJ,2021,4,1,0,0,0,0,8,9988068,0.0013110643619967345,16107,0.0016126241831753649,0.8130005587632706
11965,OM,2021,4,1,0,0,0,0,8,4089076,0.0029260889257132906,26662,0.00652029945151423,0.4487660340559598
11324,TT,2021,4,1,0,0,0,0,8,1328019,0.008526986436188036,16573,0.012479490127776787,0.6832800337898992
10743,MZ,2021,4,1,0,0,0,0,8,25041922,0.0004290006174446195,10886,0.0004347110417483131,0.9868638618408966
10713,RE,2021,4,0,0,0,0,0,8,840974,0.012738800486103019,9640,0.011462898971906384,1.1113070539419088
10391,ME,2021,4,1,0,0,0,0,8,602445,0.017248047539609426,8519,0.014140709940326502,1.2197441014203545
10234,CD,2021,4,0,0,0,0,0,8,69360000,0.00014754901960784315,11266,0.00016242791234140716,0.9083969465648855
8478,YE,2021,4,0,0,0,0,0,8,25956000,0.000326629680998613,27142,0.0010456927107412545,0.31235723233365265
7620,AF,2021,4,0,0,0,0,0,8,26023100,0.000292816766641945,13038,0.0005010164046558635,0.5844454670961804
7600,TJ,2021,4,0,0,0,0,0,8,8161000,0.000931258424212719,5597,0.0006858228158313932,1.3578702876541004
7191,SD,2021,4,0,0,0,0,0,8,37289406,0.00019284297529437717,21177,0.0005679092876942046,0.33956651083722905
6539,MW,2021,4,1,0,0,0,0,8,15805239,0.0004137235760876504,6658,0.0004212527251248779,0.9821267647942326
6066,SO,2021,4,0,0,0,0,0,8,10806000,0.0005613548028872849,12736,0.001178604478993152,0.47628768844221103
5678,LA,2021,4,0,0,0,0,0,8,6693300,0.0008483109975647289,11085,0.0016561337456859845,0.5122237257555254
5161,HT,2021,4,1,0,0,0,0,8,10745665,0.0004802867016606231,7813,0.0007270838984837141,0.6605657237936772
4929,BN,2021,4,1,0,0,0,0,8,393372,0.012530124157286233,6853,0.017421168766460247,0.7192470450897417
4781,MV,2021,4,1,0,0,0,0,8,341256,0.014010010080408843,7701,0.022566636191012027,0.6208284638358654
4743,TG,2021,4,1,0,0,0,0,8,6993000,0.0006782496782496782,9784,0.001399113399113399,0.4847710547833197
4486,BW,2021,4,1,0,0,0,0,8,2024904,0.0022154136689936906,7821,0.0038624053288452195,0.5735839406725483
4307,LY,2021,4,0,0,0,0,0,8,6253000,0.0006887893810970734,17489,0.0027968974892051816,0.24626908342386644
3387,SL,2021,4,1,0,0,0,0,8,6205000,0.0005458501208702659,3674,0.0005921031426269138,0.9218835057158411
3131,NC,2021,4,0,0,0,0,0,8,268767,0.011649495659809427,2291,0.008524111963150238,1.366652116979485
3064,BF,2021,4,1,0,0,0,0,8,17322796,0.00017687675823233154,6433,0.00037136037392577966,0.4762941085030312
2859,BB,2021,4,1,0,0,0,0,8,285000,0.010031578947368421,4985,0.01749122807017544,0.5735205616850552
2600,CV,2021,4,1,0,0,0,0,8,518467,0.00501478396889291,2513,0.004846981582241493,1.0346199761241544
23987664,US,2022,1,1,0,0,0,0,9,319259000,0.07513543549281304,15137065,0.04741311912898305,1.5846971655337412
10426681,IN,2022,1,1,0,0,0,0,9,1263930000,0.008249413337763958,8463763,0.0066963858758000835,1.231920246349053
5216937,BR,2022,1,1,0,0,0,0,9,203586000,0.02562522472075683,2779079,0.013650639041977346,1.8772179560206816
4924329,DE,2022,1,1,0,0,0,0,9,80783000,0.060957491056286596,2180029,0.02698623472760358,2.258836465019502
4830374,GB,2022,1,1,0,0,0,0,9,64105654,0.07535020233940676,2555010,0.03985623483382605,1.8905499391391813
4771878,KR,2022,1,1,0,0,0,0,9,50423955,0.09463513919128319,1394160,0.02764876337050515,3.422762093303495
4327541,RU,2022,1,0,0,0,0,0,9,146233000,0.029593463855627663,2312304,0.015812463670990817,1.8715277056995967
4087268,FR,2022,1,1,0,0,0,0,9,66078000,0.06185520142861467,1760940,0.02664941432852084,2.321071700341863
3777126,CA,2022,1,1,0,0,0,0,9,35540419,0.10627691249222469,1852152,0.052113960727362275,2.0393175074183976
3137898,JP,2022,1,1,0,0,0,0,9,127080000,0.02469230406043437,1954146,0.015377289896128424,1.6057643594695585
2933244,CN,2022,1,0,0,0,0,0,9,1367110000,0.0021455800923115185,7956046,0.005819609248707127,0.3686811262780532
2316942,HK,2022,1,0,0,0,0,0,9,7234800,0.3202496268037817,1023342,0.1414471720019904,2.264093528849593
2172257,ES,2022,1,1,0,0,0,0,9,46507760,0.04670740968818967,1094467,0.02353299750407244,1.984762446012534
1947970,ID,2022,1,1,0,0,0,0,9,252164800,0.0077249877857654995,1943182,0.0077060002030418205,1.0024639997694502
1751941,PL,2022,1,1,0,0,0,0,9,38496000,0.04550968931837074,873922,0.022701631338320864,2.004688061405938
1658322,NL,2022,1,1,0,0,0,0,9,16881000,0.09823600497600853,882733,0.052291511166400094,1.8786224147052393
1534130,IT,2022,1,1,0,0,0,0,9,60769102,0.025245230709514187,822968,0.013542540088876088,1.864142955740685
1511670,UA,2022,1,1,0,0,0,0,9,42973696,0.0351766345626869,931796,0.02168293832580749,1.622318619096884
1377410,AU,2022,1,1,0,0,0,0,9,23696900,0.05812616840177407,1066359,0.04499993670058109,1.2916944481173789
1356595,VN,2022,1,0,0,0,0,0,9,89708900,0.015122189660111762,1002684,0.011177084993796603,1.352963645575276
1154993,TR,2022,1,0,0,0,0,0,9,76667864,0.015064890812661743,1015107,0.013240319307708899,1.1378041920703925
1109691,SG,2022,1,1,0,0,0,0,9,5469700,0.20287968261513428,615939,0.11260928387297292,1.8016248362256653
1101808,NG,2022,1,1,0,0,0,0,9,178517000,0.006172006027437163,453264,0.0025390523031419976,2.4308305976208127
1097847,TW,2022,1,1,0,0,0,0,9,23424615,0.046867237732615884,702084,0.02997206144049753,1.5636975062812997
1091007,AR,2022,1,1,0,0,0,0,9,42669500,0.025568778635793717,578400,0.013555349840049684,1.88625
1082739,SE,2022,1,1,0,0,0,0,9,9737521,0.11119246880186445,485345,0.04984276798992269,2.230864642676859
1056651,MX,2022,1,1,0,0,0,0,9,119713203,0.008826520162525432,1129550,0.009435467197381728,0.9354619096100217
956063,CH,2022,1,1,0,0,0,0,9,8183800,0.11682384711258828,340839,0.04164801192600014,2.8050281804605692
951775,BD,2022,1,1,0,0,0,0,9,157486000,0.006043553077733894,498464,0.0031651321387297917,1.9094157251075303
867588,IL,2022,1,1,0,0,0,0,9,8268400,0.10492816022446906,418028,0.05055730250108848,2.0754303539475822
824557,CO,2022,1,1,0,0,0,0,9,47907800,0.017211330931497584,572678,0.011953752833567812,1.43982656920643
680520,KE,2022,1,1,0,0,0,0,9,41800000,0.016280382775119617,177396,0.004243923444976077,3.836163160386931
648977,BE,2022,1,1,0,0,0,0,9,11225469,0.0578129074161623,347648,0.03096957463425359,1.8667646585051547
631629,NO,2022,1,1,0,0,0,0,9,5156450,0.12249299421113363,243764,0.047273608781235155,2.5911496365336966
626206,CZ,2022,1,1,0,0,0,0,9,10521600,0.05951623327250608,253414,0.02408512013381995,2.4710789459145905
625103,BY,2022,1,0,0,0,0,0,9,9475100,0.06597323511097508,246969,0.0260650547223776,2.53109904481939
596866,PH,2022,1,1,0,0,0,0,9,100697400,0.0059273228504410245,888133,0.008819820571335506,0.6720457408969153
570533,PK,2022,1,1,0,0,0,0,9,188410000,0.003028146064433947,656514,0.0034844965766148294,0.8690340190765162
570116,FI,2022,1,1,0,0,0,0,9,5470437,0.10421763380146778,225454,0.041213160849855324,2.5287464405155817
560254,DK,2022,1,1,0,0,0,0,9,5655750,0.09905918755249082,269000,0.047562215444459176,2.082728624535316
543137,PT,2022,1,1,0,0,0,0,9,10477800,0.051836931416900496,294153,0.02807392773292103,1.8464438574483346
531800,EG,2022,1,0,0,0,0,0,9,87668100,0.006066060516881283,503619,0.005744609498780058,1.0559569833544802
523668,AT,2022,1,1,0,0,0,0,9,8527230,0.06141126719931326,242864,0.0284809955870781,2.1562191185190067
511943,TH,2022,1,1,0,0,0,0,9,64871000,0.007891708159269937,589373,0.009085307764640595,0.8686230960698912
484124,RO,2022,1,1,0,0,0,0,9,19942642,0.024275820625973228,366434,0.0183743959300879,1.3211765283789167
423588,IE,2022,1,1,0,0,0,0,9,6378000,0.06641392285983067,228094,0.035762621511445596,1.8570764684735241
378034,HU,2022,1,1,0,0,0,0,9,9879000,0.03826642372709788,229715,0.02325285960117421,1.6456652808915395
351700,BG,2022,1,1,0,0,0,0,9,7245677,0.04853928763316388,164895,0.022757707802873353,2.1328724339731346
338124,NZ,2022,1,1,0,0,0,0,9,4547900,0.07434728116273445,215504,0.04738538666197586,1.568991758853664
335784,IR,2022,1,0,0,0,0,0,9,77966400,0.0043067783045004,380170,0.0048760748219745945,0.8832469684614778
334514,ZA,2022,1,1,0,0,0,0,9,54002000,0.006194474278730417,362162,0.00670645531646976,0.9236584732799135
327709,MY,2022,1,1,0,0,0,0,9,30430500,0.010769096794334632,452665,0.01487537174873893,0.7239548010117858
321555,ET,2022,1,0,0,0,0,0,9,87952991,0.0036559870942876748,55274,0.0006284493497213756,5.817472952925426
313282,PE,2022,1,1,0,0,0,0,9,30814175,0.010166814461201703,300996,0.009768101855720622,1.0408178181769858
293268,CL,2022,1,1,0,0,0,0,9,17819054,0.016458112759521352,306133,0.01718009272546118,0.9579757817680551
289783,GR,2022,1,1,0,0,0,0,9,10992589,0.026361669666718185,189845,0.01727027181676673,1.5264189206984646
279872,LK,2022,1,1,0,0,0,0,9,20277597,0.01380202989535693,181002,0.008926205605131615,1.5462370581540537
243255,MA,2022,1,1,0,0,0,0,9,33465000,0.0072689376961004035,289130,0.008639772897056626,0.8413343478711998
229680,RS,2022,1,1,0,0,0,0,9,7186862,0.03195831504765223,156374,0.021758313990167057,1.4687863711358666
227875,NP,2022,1,1,0,0,0,0,9,27646053,0.00824258710637645,145742,0.005271710938266667,1.5635506580121037
197700,TN,2022,1,1,0,0,0,0,9,10982754,0.01800094948862553,165393,0.01505933757598504,1.1953347481453265
196223,UZ,2022,1,0,0,0,0,0,9,30492800,0.006435060079756532,86479,0.0028360465421345365,2.269024849963575
178900,EC,2022,1,1,0,0,0,0,9,15888900,0.01125943268571141,142291,0.008955371359880167,1.2572826109873427
168273,AE,2022,1,1,0,0,0,0,9,9446000,0.017814207071776413,196134,0.02076370950666949,0.857949157208847
166298,LT,2022,1,1,0,0,0,0,9,2927310,0.0568091524300467,94663,0.032337880169848766,1.7567370567169855
160784,GH,2022,1,1,0,0,0,0,9,27043093,0.005945473766628692,90202,0.003335491247247495,1.7824881931664487
158466,HR,2022,1,1,0,0,0,0,9,4267558,0.03713271149448935,93633,0.02194065083591131,1.6924161353369005
154874,SK,2022,1,1,0,0,0,0,9,5415949,0.028595911815270048,92645,0.01710595871563783,1.6716930217496897
141964,KZ,2022,1,1,0,0,0,0,9,17377800,0.008169273440826802,138754,0.007984555006962907,1.0231344681955115
140846,SA,2022,1,1,0,0,0,0,9,30770375,0.004577324780734716,336367,0.010931520984063406,0.41872716407971056
133125,UY,2022,1,1,0,0,0,0,9,3404189,0.039106230588254645,63840,0.01875336533899851,2.0852913533834587
131567,VE,2022,1,0,0,0,0,0,9,30206307,0.004355613547859393,127527,0.004221866645267162,1.0316795658958495
129041,EE,2022,1,1,0,0,0,0,9,1315819,0.09806895933255258,64671,0.049148857099646684,1.9953456727126533
108513,LV,2022,1,1,0,0,0,0,9,1991800,0.05447986745657195,65977,0.033124309669645545,1.644709519984237
108277,SI,2022,1,1,0,0,0,0,9,2064966,0.05243524590719653,58230,0.028199011509148334,1.8594710630259317
101803,JO,2022,1,1,0,0,0,0,9,6666960,0.01526977812976229,76508,0.011475695069416945,1.3306190202331782
95649,GE,2022,1,1,0,0,0,0,9,4490500,0.0213003006346732,59732,0.013301859481126823,1.601302484430456
93829,CR,2022,1,1,0,0,0,0,9,4713168,0.019907841180284682,94631,0.02007800273616387,0.9915249759592523
91633,AZ,2022,1,1,0,0,0,0,9,9552500,0.009592567390735409,60005,0.0062816016749542005,1.5270894092158986
87379,KG,2022,1,1,0,0,0,0,9,5776570,0.015126450471473556,35320,0.006114355058451642,2.4739241223103057
86847,GT,2022,1,1,0,0,0,0,9,15806675,0.005494324391435897,69353,0.0043875767674099704,1.2522457572130983
84631,AM,2022,1,1,0,0,0,0,9,3009800,0.028118479633198218,56410,0.018742109110239883,1.5002836376528985
83156,DZ,2022,1,1,0,0,0,0,9,38700000,0.002148733850129199,181881,0.004699767441860465,0.45720003738708276
80423,RW,2022,1,1,0,0,0,0,9,10996891,0.007313248808231344,18261,0.0016605602437998158,4.404085208915174
75481,UG,2022,1,1,0,0,0,0,9,34856813,0.002165459016577333,39472,0.0011324041586934525,1.9122669233887313
72920,DO,2022,1,1,0,0,0,0,9,10378267,0.007026221237129475,72082,0.006945475578918908,1.01162564856691
65970,MD,2022,1,1,0,0,0,0,9,3557600,0.01854340004497414,50309,0.014141275016865303,1.3112961895485897
63860,BA,2022,1,1,0,0,0,0,9,3791622,0.016842396209326774,48428,0.01277237024154834,1.3186586272404395
61196,BO,2022,1,1,0,0,0,0,9,10027254,0.0061029669738095794,69079,0.006889124380413621,0.8858842774215029
56835,CM,2022,1,0,0,0,0,0,9,20386799,0.0027878334406495103,37128,0.0018211784988903849,1.5307853910795086
56346,IQ,2022,1,1,0,0,0,0,9,36004552,0.001564968785058067,136487,0.003790826226639343,0.41283052598415965
55796,LB,2022,1,1,0,0,0,0,9,4104000,0.01359551656920078,62982,0.015346491228070176,0.8859039090533803
54033,PS,2022,1,1,0,0,0,0,9,5483450,0.0098538328971724,47974,0.008748871604555526,1.1262975778546713
48639,MM,2022,1,1,0,0,0,0,9,54688774,0.0008893781381897499,87675,0.0016031626527228421,0.5547647562018819
48021,SV,2022,1,1,0,0,0,0,9,6401240,0.007501827770869394,47224,0.007377320644125201,1.0168770116889716
45904,MK,2022,1,1,0,0,0,0,9,2058539,0.022299310336117022,39859,0.01936276164794546,1.1516596000903183
43357,CY,2022,1,1,0,0,0,0,9,858000,0.050532634032634034,28252,0.032927738927738925,1.5346524139883901
43165,KH,2022,1,0,0,0,0,0,9,15184116,0.0028427733297084925,57246,0.003770123990095966,0.7540264821996296
42578,HN,2022,1,1,0,0,0,0,9,8725111,0.0048799379171222,33918,0.003887400400980572,1.2553216581166342
41938,PR,2022,1,0,0,0,0,0,9,3615086,0.01160083051966122,32410,0.008965208573184705,1.293983338475779
39162,AL,2022,1,1,0,0,0,0,9,2895947,0.013523037541778216,49486,0.01708801991196662,0.79137533847957
38806,LU,2022,1,1,0,0,0,0,9,549700,0.07059486992905221,25107,0.04567400400218301,1.545624726171984
37124,IS,2022,1,1,0,0,0,0,9,328170,0.11312429533473504,22258,0.06782460310205077,1.6678946895498248
35673,TZ,2022,1,1,0,0,0,0,9,47421786,0.0007522491877467457,32358,0.0006823446084464217,1.1024476172816615
35038,CI,2022,1,1,0,0,0,0,9,23821000,0.001470887032450359,31309,0.0013143444859577684,1.119103133284359
31979,SN,2022,1,1,0,0,0,0,9,13508715,0.0023672865997987225,27345,0.0020242487905030196,1.169464253062717
30971,CU,2022,1,0,0,0,0,0,9,11210064,0.0027627852972115056,25653,0.002288390146568298,1.2073051884769812
29583,MG,2022,1,1,0,0,0,0,9,21842167,0.0013543985814228048,20292,0.0009290286993959894,1.4578651685393258
26852,MT,2022,1,1,0,0,0,0,9,416055,0.06453954405066638,19682,0.04730624556849455,1.364292246722894
25539,PY,2022,1,1,0,0,0,0,9,6893727,0.0037046723782360397,27600,0.004003639830820106,0.9253260869565217
25364,NI,2022,1,1,0,0,0,0,9,6134270,0.004134803326231157,22070,0.0035978201155149677,1.149252378794744
25103,PA,2022,1,1,0,0,0,0,9,3713312,0.0067602722313665,33874,0.009122314526762093,0.7410698470803566
24586,KW,2022,1,1,0,0,0,0,9,3268431,0.00752226374061438,43114,0.01319103875835225,0.5702556014287702
23725,ZW,2022,1,0,0,0,0,0,9,13061239,0.0018164432945450275,24924,0.0019082416300628142,0.9518937570213449
23373,MN,2022,1,1,0,0,0,0,9,2987733,0.007822988198744668,28674,0.009597243127146904,0.8151286880100439
23053,MU,2022,1,1,0,0,0,0,9,1261208,0.01827850758954907,20938,0.016601543916625966,1.1010125131340147
22402,SY,2022,1,0,0,0,0,0,9,22964324,0.0009755131481336007,27582,0.001201080423704177,0.8121963599448916
22238,BJ,2022,1,1,0,0,0,0,9,9988068,0.002226456608024695,17593,0.0017614017045138259,1.2640254646734497
19455,QA,2022,1,1,0,0,0,0,9,2269672,0.008571723138850018,35774,0.015761748834192783,0.5438307150444457
19454,JM,2022,1,1,0,0,0,0,9,2717991,0.007157492427311202,23131,0.008510329872321138,0.8410358393497903
18716,ZM,2022,1,1,0,0,0,0,9,15023315,0.0012457969496079927,15367,0.0010228767751990823,1.2179345350426238
17031,AO,2022,1,1,0,0,0,0,9,24383301,0.0006984698257221202,16473,0.000675585311439169,1.0338736113640503
16006,MO,2022,1,0,0,0,0,0,9,631000,0.02536608557844691,14310,0.022678288431061806,1.1185185185185185
15254,RE,2022,1,0,0,0,0,0,9,840974,0.018138491796417012,10267,0.01220846304404179,1.4857309827603
15230,YE,2022,1,0,0,0,0,0,9,25956000,0.0005867622129758052,29840,0.0011496378486669748,0.5103887399463807
14502,BH,2022,1,0,0,0,0,0,9,1316500,0.011015571591340676,20701,0.01572426889479681,0.7005458673494034
14414,SD,2022,1,0,0,0,0,0,9,37289406,0.0003865441031696777,22924,0.0006147590551589908,0.6287733379863898
14002,TT,2022,1,1,0,0,0,0,9,1328019,0.010543523850185879,18175,0.013685798170056301,0.7703988995873453
13947,OM,2022,1,1,0,0,0,0,9,4089076,0.003410795006011138,28667,0.0070106302744189644,0.48651759863257404
13785,ME,2022,1,1,0,0,0,0,9,602445,0.02288175684087344,9084,0.015078554888828026,1.5175033025099076
12189,TJ,2022,1,0,0,0,0,0,9,8161000,0.001493566964832741,6140,0.0007523587795613283,1.9851791530944625
12019,MZ,2022,1,1,0,0,0,0,9,25041922,0.00047995517276988565,11594,0.00046298363200715986,1.0366568914956011
11563,CD,2022,1,0,0,0,0,0,9,69360000,0.00016670991926182236,12368,0.00017831603229527104,0.9349126778783958
10627,AF,2022,1,0,0,0,0,0,9,26023100,0.00040836795001364173,14215,0.0005462454511568568,0.7475905733380233
10526,TG,2022,1,1,0,0,0,0,9,6993000,0.0015052195052195053,10730,0.0015343915343915345,0.9809878844361603
9189,SO,2022,1,0,0,0,0,0,9,10806000,0.0008503609106052194,14424,0.0013348139922265407,0.637063227953411
9132,BN,2022,1,1,0,0,0,0,9,393372,0.023214667032732377,7549,0.0191904863589681,1.2096966485627236
8408,MW,2022,1,1,0,0,0,0,9,15805239,0.0005319755050841054,7286,0.0004609863855902464,1.1539939610211365
7078,BW,2022,1,1,0,0,0,0,9,2024904,0.00349547435335206,8501,0.004198223718260224,0.8326079284790024
6317,LA,2022,1,0,0,0,0,0,9,6693300,0.0009437796004960184,12090,0.0018062838958361345,0.5224979321753516
6042,SL,2022,1,1,0,0,0,0,9,6205000,0.0009737308622078969,4123,0.000664464141821112,1.4654377880184333
5251,BF,2022,1,1,0,0,0,0,9,17322796,0.00030312658533876403,7180,0.00041448274285513725,0.7313370473537605
4464,HT,2022,1,1,0,0,0,0,9,10745665,0.00041542333582891334,8322,0.0007744518370896543,0.5364095169430425
4315,MV,2022,1,1,0,0,0,0,9,341256,0.012644466324401622,8324,0.024392245118034554,0.5183805862566074
3925,NC,2022,1,0,0,0,0,0,9,268767,0.014603727392127754,2398,0.008922226314986587,1.6367806505421185
3874,LY,2022,1,0,0,0,0,0,9,6253000,0.0006195426195426195,19088,0.003052614744922437,0.2029547359597653
3518,BB,2022,1,1,0,0,0,0,9,285000,0.012343859649122806,5327,0.01869122807017544,0.6604092359677116
3074,CV,2022,1,1,0,0,0,0,9,518467,0.005929017661683386,2665,0.005140153568115232,1.1534709193245778
24092826,US,2022,2,1,0,0,0,0,10,319259000,0.07546482949580122,15941648,0.04993327674396023,1.5113133849147842
10434962,IN,2022,2,1,0,0,0,0,10,1263930000,0.00825596512465089,9071304,0.007177062020839762,1.1503265682640555
6264236,BR,2022,2,1,0,0,0,0,10,203586000,0.030769483166818937,3048283,0.014972950006385507,2.0550047354527123
5149128,KR,2022,2,1,0,0,0,0,10,50423955,0.10211670226978427,1475424,0.02926037832613487,3.4899310299954456
4857243,DE,2022,2,1,0,0,0,0,10,80783000,0.06012704405629898,2313149,0.02863410618570739,2.0998400881222956
4715210,RU,2022,2,0,0,0,0,0,10,146233000,0.03224450021540966,2427801,0.01660227855545602,1.9421731847050068
4654359,GB,2022,2,1,0,0,0,0,10,64105654,0.07260450068881599,2686737,0.04191107698550271,1.7323463368390728
3999987,FR,2022,2,1,0,0,0,0,10,66078000,0.060534323072732224,1860335,0.02815362147764763,2.150143388153209
3523922,CA,2022,2,1,0,0,0,0,10,35540419,0.09915251702575595,1949763,0.05486043932121341,1.8073591508301265
3321876,JP,2022,2,1,0,0,0,0,10,127080000,0.026140037771482532,2098356,0.01651208687440982,1.5830850437199409
3058385,HK,2022,2,0,0,0,0,0,10,7234800,0.4227324874219052,1188477,0.16427226737435727,2.5733649031491566
2994154,CN,2022,2,0,0,0,0,0,10,1367110000,0.0021901339321634687,8161027,0.005969546708019106,0.36688446196783814
2267650,ES,2022,2,1,0,0,0,0,10,46507760,0.048758529759334784,1155246,0.024839854682315383,1.9629152578758118
2020454,ID,2022,2,1,0,0,0,0,10,252164800,0.008012434725227311,2071045,0.008213061458220972,0.9755722352725315
1971422,PL,2022,2,1,0,0,0,0,10,38496000,0.05121108686616791,935738,0.024307408561928513,2.1068098121482723
1899451,NG,2022,2,1,0,0,0,0,10,178517000,0.0106401687234269,520136,0.0029136496804225928,3.651835289232047
1790603,VN,2022,2,0,0,0,0,0,10,89708900,0.019960148881549098,1070392,0.011931837309341659,1.6728478912398448
1777091,NL,2022,2,1,0,0,0,0,10,16881000,0.10527166637047568,935479,0.05541608909424797,1.8996588913273307
1728442,UA,2022,2,1,0,0,0,0,10,42973696,0.040220929565844186,954612,0.022213867757616194,1.810622535647991
1657122,AR,2022,2,1,0,0,0,0,10,42669500,0.03883621790740459,637275,0.014935141025791255,2.6003248205248912
1572949,IT,2022,2,1,0,0,0,0,10,60769102,0.025884025733998835,868759,0.01429606447039484,1.8105700199940375
1510419,AU,2022,2,1,0,0,0,0,10,23696900,0.06373909667509252,1125184,0.04748232891222059,1.3423751137591717
1274804,TR,2022,2,0,0,0,0,0,10,76667864,0.016627618580843728,1085601,0.014159791904467301,1.1742841062231888
1273440,TW,2022,2,1,0,0,0,0,10,23424615,0.054363326782531966,752092,0.03210690976137708,1.6931971088643412
1229609,MX,2022,2,1,0,0,0,0,10,119713203,0.01027128979248847,1200917,0.01003161698045954,1.0238917427265997
1188460,SG,2022,2,1,0,0,0,0,10,5469700,0.21728065524617438,672124,0.12288132804358558,1.7682153888270618
1061068,SE,2022,2,1,0,0,0,0,10,9737521,0.10896695370413065,509831,0.052357371039302505,2.0812151477646514
1055713,KE,2022,2,1,0,0,0,0,10,41800000,0.025256291866028707,193410,0.0046270334928229665,5.458419936921565
1041835,CH,2022,2,1,0,0,0,0,10,8183800,0.12730455289718712,360201,0.044013905520662776,2.892371203855625
989405,CO,2022,2,1,0,0,0,0,10,47907800,0.020652273742480347,613348,0.012802675138495192,1.6131217514363787
917662,IL,2022,2,1,0,0,0,0,10,8268400,0.11098422911325045,442036,0.05346088723332205,2.0759892859405116
